"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.260","1.280","1.280","1.220","21.33K","1.61%"
"2022년 05월 26일","1.240","1.220","1.257","1.200","36.98K","3.33%"
"2022년 05월 25일","1.200","1.180","1.200","1.180","13.25K","1.69%"
"2022년 05월 24일","1.180","1.190","1.200","1.150","31.57K","-1.67%"
"2022년 05월 23일","1.200","1.210","1.260","1.190","24.69K","0.00%"
"2022년 05월 20일","1.200","1.265","1.265","1.190","12.51K","-4.00%"
"2022년 05월 19일","1.250","1.240","1.300","1.190","23.90K","5.04%"
"2022년 05월 18일","1.190","1.190","1.250","1.190","9.48K","-4.03%"
"2022년 05월 17일","1.240","1.213","1.240","1.190","17.72K","4.20%"
"2022년 05월 16일","1.190","1.180","1.230","1.100","42.61K","0.00%"
"2022년 05월 13일","1.190","1.210","1.240","1.190","39.64K","-1.65%"
"2022년 05월 12일","1.210","1.160","1.210","1.160","86.93K","2.54%"
"2022년 05월 11일","1.180","1.200","1.210","1.169","16.77K","-1.67%"
"2022년 05월 10일","1.200","1.250","1.250","1.160","268.38K","-2.44%"
"2022년 05월 09일","1.230","1.230","1.250","1.220","69.69K","0.00%"
"2022년 05월 06일","1.230","1.250","1.260","1.213","97.96K","-1.60%"
"2022년 05월 05일","1.250","1.280","1.290","1.240","21.45K","-1.96%"
"2022년 05월 04일","1.275","1.300","1.300","1.275","15.19K","-1.92%"
"2022년 05월 03일","1.300","1.270","1.350","1.270","19.60K","1.56%"
"2022년 05월 02일","1.280","1.330","1.330","1.270","37.54K","0.00%"
"2022년 04월 29일","1.280","1.270","1.280","1.250","44.68K","0.00%"
