"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","38.71","38.85","39.03","37.77","5.42M","-0.87%"
"2022년 05월 23일","39.05","38.86","39.44","38.29","5.35M","3.44%"
"2022년 05월 20일","37.75","38.26","38.56","36.76","5.55M","0.13%"
"2022년 05월 19일","37.70","37.43","38.10","37.35","5.38M","-0.79%"
"2022년 05월 18일","38.00","38.88","39.00","37.59","6.14M","-3.58%"
"2022년 05월 17일","39.41","38.80","39.54","38.65","4.71M","3.74%"
"2022년 05월 16일","37.99","38.67","39.02","37.85","6.56M","0.13%"
"2022년 05월 13일","37.94","38.39","38.60","37.63","4.84M","0.40%"
"2022년 05월 12일","37.79","37.72","38.24","36.83","6.08M","-0.63%"
"2022년 05월 11일","38.03","39.19","39.90","37.97","5.71M","-2.59%"
"2022년 05월 10일","39.04","39.82","40.19","38.04","6.54M","-0.96%"
"2022년 05월 09일","39.42","39.49","39.78","38.76","7.84M","-1.47%"
"2022년 05월 06일","40.01","40.62","40.72","39.26","6.96M","-1.43%"
"2022년 05월 05일","40.59","40.76","41.18","39.71","6.16M","-2.17%"
"2022년 05월 04일","41.49","40.03","41.56","39.80","8.01M","3.29%"
"2022년 05월 03일","40.17","39.75","40.53","39.44","5.83M","1.95%"
"2022년 05월 02일","39.40","39.45","39.71","38.43","5.65M","0.00%"
"2022년 04월 29일","39.40","40.33","40.63","39.31","7.05M","-2.23%"
"2022년 04월 28일","40.30","40.27","40.65","39.35","6.78M","1.49%"
"2022년 04월 27일","39.71","39.85","40.23","39.52","10.49M","-0.65%"
"2022년 04월 26일","39.97","40.81","41.40","39.97","8.90M","-4.10%"
"2022년 04월 25일","41.68","41.50","41.86","40.42","7.41M","-0.38%"
