"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","54.07","55.86","55.91","51.05","13.79M","-0.39%"
"2022년 05월 19일","54.28","54.29","56.33","53.54","9.73M","-1.33%"
"2022년 05월 18일","55.01","57.37","59.10","54.69","10.74M","-5.61%"
"2022년 05월 17일","58.28","57.18","59.01","56.69","8.39M","5.52%"
"2022년 05월 16일","55.23","57.15","57.35","55.00","9.40M","-4.06%"
"2022년 05월 13일","57.57","53.83","58.03","53.43","13.19M","9.89%"
"2022년 05월 12일","52.39","51.38","53.66","50.41","11.97M","-0.29%"
"2022년 05월 11일","52.54","54.44","55.69","52.33","9.40M","-4.70%"
"2022년 05월 10일","55.13","55.42","56.55","52.81","11.11M","2.61%"
"2022년 05월 09일","53.73","56.70","57.69","53.54","12.40M","-6.96%"
"2022년 05월 06일","57.75","58.03","60.51","55.61","11.58M","-0.93%"
"2022년 05월 05일","58.29","61.91","61.99","57.33","11.95M","-7.34%"
"2022년 05월 04일","62.91","60.76","63.11","57.78","11.64M","4.14%"
"2022년 05월 03일","60.41","60.12","60.72","59.06","6.33M","0.57%"
"2022년 05월 02일","60.07","58.11","60.09","57.38","8.34M","3.43%"
"2022년 04월 29일","58.08","59.75","62.73","58.01","9.14M","-4.88%"
"2022년 04월 28일","61.06","58.34","61.88","57.16","11.58M","7.65%"
"2022년 04월 27일","56.72","57.11","59.58","56.57","9.75M","-2.12%"
"2022년 04월 26일","57.95","59.90","60.43","57.85","10.79M","-4.51%"
"2022년 04월 25일","60.69","58.49","60.76","58.15","10.50M","3.85%"
"2022년 04월 22일","58.44","59.80","60.52","58.32","8.62M","-2.52%"
