"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","270.97","265.19","270.97","262.82","57.06K","2.53%"
"2022년 05월 26일","264.28","261.95","265.55","260.36","69.01K","1.72%"
"2022년 05월 25일","259.82","259.41","263.42","257.27","74.30K","-0.48%"
"2022년 05월 24일","261.07","260.50","264.07","255.83","103.77K","-1.11%"
"2022년 05월 23일","264.00","262.80","265.48","259.62","78.82K","1.39%"
"2022년 05월 20일","260.38","263.41","263.59","253.50","75.87K","-0.08%"
"2022년 05월 19일","260.58","260.45","264.26","259.30","86.96K","-0.80%"
"2022년 05월 18일","262.68","269.54","272.29","261.59","96.89K","-3.58%"
"2022년 05월 17일","272.43","265.20","272.89","264.62","104.73K","4.16%"
"2022년 05월 16일","261.55","263.16","264.64","258.49","90.34K","-1.30%"
"2022년 05월 13일","264.99","258.39","265.67","258.39","155.81K","3.87%"
"2022년 05월 12일","255.12","248.29","255.60","246.78","133.11K","1.91%"
"2022년 05월 11일","250.35","251.58","259.95","247.52","128.07K","-1.05%"
"2022년 05월 10일","253.01","255.92","257.01","247.80","171.24K","-0.02%"
"2022년 05월 09일","253.05","252.94","257.78","244.91","126.72K","-1.56%"
"2022년 05월 06일","257.07","252.76","258.95","246.69","139.05K","1.14%"
"2022년 05월 05일","254.17","258.61","261.38","250.79","108.17K","-2.46%"
"2022년 05월 04일","260.58","248.12","262.56","242.20","227.23K","10.67%"
"2022년 05월 03일","235.45","237.08","239.01","233.94","73.51K","-0.37%"
"2022년 05월 02일","236.33","230.03","236.74","228.26","180.19K","3.09%"
"2022년 04월 29일","229.25","229.16","234.89","228.26","129.49K","-1.03%"
