"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 12일","56.99","56.92","56.99","56.92","5.04M","0.87%"
"2022년 05월 11일","56.50","56.41","56.58","56.41","453.53K","0.00%"
"2022년 05월 10일","56.50","56.35","56.54","56.35","1.10M","0.39%"
"2022년 05월 09일","56.28","56.43","56.55","56.25","1.27M","-0.53%"
"2022년 05월 06일","56.58","56.57","56.65","56.50","570.43K","0.05%"
"2022년 05월 05일","56.55","56.63","56.67","56.53","1.80M","-0.12%"
"2022년 05월 04일","56.62","56.65","56.69","56.58","433.59K","0.07%"
"2022년 05월 03일","56.58","56.68","56.72","56.57","415.64K","-0.33%"
"2022년 05월 02일","56.77","56.62","56.82","56.57","668.37K","0.26%"
"2022년 04월 29일","56.62","56.65","56.70","56.62","543.31K","-0.11%"
"2022년 04월 28일","56.68","56.66","56.70","56.65","425.04K","0.02%"
"2022년 04월 27일","56.67","56.70","56.74","56.62","894.17K","0.00%"
"2022년 04월 26일","56.67","56.75","56.79","56.67","1.53M","-0.23%"
"2022년 04월 25일","56.80","56.74","56.82","56.72","495.02K","0.11%"
"2022년 04월 22일","56.74","56.78","56.80","56.71","379.39K","-0.11%"
"2022년 04월 21일","56.80","56.79","56.84","56.76","529.82K","0.12%"
"2022년 04월 20일","56.73","56.82","56.85","56.73","530.11K","-0.04%"
"2022년 04월 19일","56.75","56.79","56.92","56.74","722.29K","-0.09%"
"2022년 04월 18일","56.80","56.61","56.86","56.61","466.59K","-0.02%"
"2022년 04월 14일","56.81","56.80","56.85","56.75","357.52K","0.07%"
"2022년 04월 13일","56.77","56.77","56.80","56.76","362.85K","-0.39%"
"2022년 05월 12일","56.99","56.92","56.99","56.92","5.04M","0.87%"
"2022년 05월 11일","56.50","56.41","56.58","56.41","453.53K","0.00%"
"2022년 05월 10일","56.50","56.35","56.54","56.35","1.10M","0.39%"
"2022년 05월 09일","56.28","56.43","56.55","56.25","1.27M","-0.53%"
"2022년 05월 06일","56.58","56.57","56.65","56.50","570.43K","0.05%"
"2022년 05월 05일","56.55","56.63","56.67","56.53","1.80M","-0.12%"
"2022년 05월 04일","56.62","56.65","56.69","56.58","433.59K","0.07%"
"2022년 05월 03일","56.58","56.68","56.72","56.57","415.64K","-0.33%"
"2022년 05월 02일","56.77","56.62","56.82","56.57","668.37K","0.26%"
