"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","13.380","14.130","14.210","12.660","11.51M","-6.37%"
"2022년 05월 19일","14.290","14.440","15.140","13.700","14.05M","-4.80%"
"2022년 05월 18일","15.010","15.940","16.370","13.720","26.47M","-3.78%"
"2022년 05월 17일","15.600","12.930","15.750","12.760","47.98M","15.56%"
"2022년 05월 16일","13.500","13.050","14.640","12.510","41.26M","3.85%"
"2022년 05월 13일","13.000","11.270","15.150","10.410","109.05M","43.96%"
"2022년 05월 12일","9.030","7.300","9.230","6.795","14.23M","10.66%"
"2022년 05월 11일","8.160","9.660","9.700","7.820","41.74M","4.75%"
"2022년 05월 10일","7.790","8.170","8.290","7.640","4.24M","-4.42%"
"2022년 05월 09일","8.150","8.400","8.410","7.920","5.74M","-3.66%"
"2022년 05월 06일","8.460","9.130","9.180","8.400","4.48M","-8.54%"
"2022년 05월 05일","9.250","9.290","9.320","8.690","6.06M","-1.80%"
"2022년 05월 04일","9.420","8.770","10.150","8.540","16.08M","6.08%"
"2022년 05월 03일","8.880","9.960","10.550","8.740","14.84M","-13.53%"
"2022년 05월 02일","10.270","12.700","12.990","9.611","24.94M","-12.37%"
"2022년 04월 29일","11.720","12.120","12.360","11.555","5.63M","-2.90%"
"2022년 04월 28일","12.070","13.120","13.420","11.770","9.12M","-8.84%"
"2022년 04월 27일","13.240","12.660","13.920","12.550","14.60M","0.61%"
"2022년 04월 26일","13.160","13.300","15.470","12.881","39.93M","-6.67%"
"2022년 04월 25일","14.100","11.310","14.365","11.111","42.20M","25.78%"
"2022년 04월 22일","11.210","11.720","11.820","10.470","8.32M","-6.27%"
