"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.140","6.130","6.150","6.100","18.60K","0.66%"
"2022년 05월 26일","6.100","6.055","6.130","6.051","12.12K","1.67%"
"2022년 05월 25일","6.000","6.000","6.080","5.980","24.86K","0.08%"
"2022년 05월 24일","5.996","6.060","6.060","5.970","8.38K","-0.36%"
"2022년 05월 23일","6.017","6.036","6.070","5.960","13.14K","0.62%"
"2022년 05월 20일","5.980","6.080","6.080","5.977","5.79K","-0.33%"
"2022년 05월 19일","6.000","5.951","6.070","5.951","11.68K","0.50%"
"2022년 05월 18일","5.970","6.110","6.145","5.960","19.81K","-2.12%"
"2022년 05월 17일","6.100","6.020","6.110","6.020","8.29K","1.15%"
"2022년 05월 16일","6.030","6.070","6.080","5.950","5.72K","-0.15%"
"2022년 05월 13일","6.039","6.020","6.070","6.016","3.77K","0.32%"
"2022년 05월 12일","6.020","6.004","6.030","5.964","16.07K","-0.50%"
"2022년 05월 11일","6.050","6.060","6.060","5.999","5.00K","0.83%"
"2022년 05월 10일","6.000","6.084","6.090","6.000","11.76K","-1.15%"
"2022년 05월 09일","6.070","6.070","6.110","6.060","5.93K","-0.33%"
"2022년 05월 06일","6.090","6.170","6.175","6.070","1.75K","-1.11%"
"2022년 05월 05일","6.159","6.180","6.190","6.070","10.03K","0.30%"
"2022년 05월 04일","6.140","6.100","6.190","6.030","6.32K","0.49%"
"2022년 05월 03일","6.110","6.170","6.183","6.020","23.36K","-1.45%"
"2022년 05월 02일","6.200","6.260","6.260","6.020","29.90K","-0.96%"
