"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","249.19","244.69","249.43","242.89","402.59K","-0.01%"
"2022년 05월 23일","249.22","238.30","250.32","237.09","408.20K","5.71%"
"2022년 05월 20일","235.75","241.06","242.43","226.46","515.39K","-1.22%"
"2022년 05월 19일","238.65","239.30","243.76","237.57","637.26K","-0.75%"
"2022년 05월 18일","240.46","253.22","254.88","239.21","320.75K","-6.88%"
"2022년 05월 17일","258.23","259.02","262.96","255.45","246.68K","1.75%"
"2022년 05월 16일","253.79","251.49","256.93","248.00","289.75K","-0.15%"
"2022년 05월 13일","254.16","240.03","254.55","240.03","471.24K","8.45%"
"2022년 05월 12일","234.35","231.46","239.43","228.27","352.14K","0.37%"
"2022년 05월 11일","233.49","236.03","245.42","232.21","290.81K","-1.74%"
"2022년 05월 10일","237.63","242.98","244.00","227.25","451.84K","1.51%"
"2022년 05월 09일","234.10","253.45","253.87","232.47","555.30K","-9.10%"
"2022년 05월 06일","257.54","270.93","270.93","252.06","441.14K","-5.40%"
"2022년 05월 05일","272.25","291.48","298.50","269.06","321.42K","-7.78%"
"2022년 05월 04일","295.21","285.87","296.08","280.14","241.76K","3.27%"
"2022년 05월 03일","285.87","285.49","289.70","282.94","302.85K","0.06%"
"2022년 05월 02일","285.71","287.01","289.76","275.94","367.03K","-0.30%"
"2022년 04월 29일","286.58","284.97","292.09","280.47","444.75K","-0.22%"
"2022년 04월 28일","287.22","283.77","291.28","274.67","483.38K","3.63%"
"2022년 04월 27일","277.15","284.98","288.77","275.86","401.42K","-3.05%"
"2022년 04월 26일","285.87","298.20","298.67","285.47","240.70K","-5.38%"
"2022년 04월 25일","302.14","297.10","302.33","294.02","438.96K","2.13%"
