"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.723","6.813","6.813","6.723","1.35K","0.20%"
"2022년 05월 26일","6.710","6.710","6.710","6.710","0.50K","-3.03%"
"2022년 05월 25일","6.920","6.680","6.923","6.680","0.50K","1.02%"
"2022년 05월 24일","6.850","6.850","6.850","6.850","0.29K","-2.84%"
"2022년 05월 23일","7.050","7.011","7.050","6.800","0.85K","2.77%"
"2022년 05월 20일","6.860","6.860","6.860","6.860","0.57K","-0.58%"
"2022년 05월 19일","6.900","7.050","7.350","6.900","8.93K","-2.27%"
"2022년 05월 18일","7.060","7.300","7.300","7.060","1.84K","-4.85%"
"2022년 05월 17일","7.420","7.000","7.720","6.966","10.44K","6.76%"
"2022년 05월 16일","6.950","6.900","6.950","6.730","3.35K","-0.95%"
"2022년 05월 13일","7.017","7.017","7.017","7.017","0.18K","-1.87%"
"2022년 05월 12일","7.150","7.036","7.150","7.036","4.06K","1.85%"
"2022년 05월 11일","7.020","7.189","7.190","7.000","3.05K","-3.57%"
"2022년 05월 10일","7.280","7.240","7.300","6.790","9.58K","1.11%"
"2022년 05월 09일","7.200","7.525","7.525","7.177","4.08K","-4.51%"
"2022년 05월 06일","7.540","7.540","7.540","7.540","-","-0.85%"
"2022년 05월 05일","7.605","7.495","7.605","7.495","0.58K","-1.87%"
"2022년 05월 04일","7.750","7.402","8.000","7.365","21.83K","5.30%"
"2022년 05월 03일","7.360","7.360","7.360","7.360","-","-1.34%"
"2022년 05월 02일","7.460","7.450","7.460","7.450","0.79K","-2.37%"
