"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","41.87","39.32","41.91","38.93","728.87K","7.39%"
"2022년 05월 26일","38.99","38.92","39.55","37.99","692.08K","0.62%"
"2022년 05월 25일","38.75","38.10","39.69","37.73","620.33K","1.33%"
"2022년 05월 24일","38.24","39.16","39.16","37.50","742.39K","-4.04%"
"2022년 05월 23일","39.85","40.43","40.64","38.63","716.92K","0.23%"
"2022년 05월 20일","39.76","39.23","39.85","38.03","710.79K","2.50%"
"2022년 05월 19일","38.79","38.16","39.17","36.81","1.42M","0.36%"
"2022년 05월 18일","38.65","41.02","42.16","38.45","1.19M","-8.30%"
"2022년 05월 17일","42.15","42.43","43.60","41.60","1.13M","-2.88%"
"2022년 05월 16일","43.40","42.95","44.85","41.14","930.45K","3.31%"
"2022년 05월 13일","42.01","38.85","42.29","38.85","1.21M","9.54%"
"2022년 05월 12일","38.35","36.64","39.38","35.88","693.94K","3.93%"
"2022년 05월 11일","36.90","37.54","38.98","36.80","918.99K","-2.61%"
"2022년 05월 10일","37.89","36.56","38.75","36.20","942.81K","8.35%"
"2022년 05월 09일","34.97","37.06","37.69","34.50","1.23M","-8.12%"
"2022년 05월 06일","38.06","39.40","39.77","37.22","848.53K","-5.65%"
"2022년 05월 05일","40.34","41.33","42.37","39.31","1.18M","-1.68%"
"2022년 05월 04일","41.03","40.30","41.38","37.94","851.32K","2.57%"
"2022년 05월 03일","40.00","40.10","40.74","39.25","636.08K","0.18%"
"2022년 05월 02일","39.93","40.04","41.26","37.80","1.53M","0.15%"
"2022년 04월 29일","39.87","34.87","40.55","34.82","2.32M","11.52%"
