"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.190","1.150","1.190","1.130","102.27K","5.31%"
"2022년 05월 26일","1.130","1.040","1.160","1.040","149.81K","7.11%"
"2022년 05월 25일","1.055","1.040","1.070","1.030","79.07K","1.44%"
"2022년 05월 24일","1.040","1.070","1.120","1.020","85.31K","-4.59%"
"2022년 05월 23일","1.090","1.090","1.140","1.060","87.90K","2.83%"
"2022년 05월 20일","1.060","1.100","1.110","1.060","102.98K","-4.50%"
"2022년 05월 19일","1.110","1.070","1.160","1.050","395.13K","4.72%"
"2022년 05월 18일","1.060","1.110","1.180","1.060","147.33K","-7.02%"
"2022년 05월 17일","1.140","1.080","1.170","1.070","214.47K","7.55%"
"2022년 05월 16일","1.060","1.030","1.080","0.976","176.59K","6.00%"
"2022년 05월 13일","1.000","1.000","1.040","0.950","212.83K","6.39%"
"2022년 05월 12일","0.940","0.970","1.040","0.910","190.24K","-5.06%"
"2022년 05월 11일","0.990","1.030","1.070","0.990","198.97K","-5.71%"
"2022년 05월 10일","1.050","1.070","1.130","1.020","157.15K","0.48%"
"2022년 05월 09일","1.045","1.150","1.190","1.035","193.95K","-11.44%"
"2022년 05월 06일","1.180","1.190","1.255","1.090","334.19K","-4.07%"
"2022년 05월 05일","1.230","1.280","1.350","1.210","208.77K","-10.22%"
"2022년 05월 04일","1.370","1.370","1.390","1.240","114.17K","3.79%"
"2022년 05월 03일","1.320","1.250","1.320","1.240","58.20K","3.94%"
"2022년 05월 02일","1.270","1.280","1.300","1.240","49.67K","-1.55%"
"2022년 04월 29일","1.290","1.310","1.330","1.270","74.87K","-1.53%"
