"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","11.88","11.40","11.90","11.30","12.96M","3.76%"
"2022년 05월 23일","11.45","11.15","11.52","11.02","11.27M","3.53%"
"2022년 05월 20일","11.06","11.38","11.45","10.80","22.87M","-2.64%"
"2022년 05월 19일","11.36","11.32","11.55","11.26","12.35M","-0.35%"
"2022년 05월 18일","11.40","11.86","11.88","11.32","10.67M","-4.12%"
"2022년 05월 17일","11.89","11.65","11.99","11.61","9.04M","1.89%"
"2022년 05월 16일","11.67","11.62","11.79","11.53","7.72M","0.69%"
"2022년 05월 13일","11.59","11.50","11.75","11.38","11.51M","1.05%"
"2022년 05월 12일","11.47","10.70","11.56","10.67","23.54M","8.11%"
"2022년 05월 11일","10.61","10.72","11.03","10.59","14.78M","-0.84%"
"2022년 05월 10일","10.70","11.16","11.55","10.57","18.68M","-4.04%"
"2022년 05월 09일","11.15","10.91","11.27","10.78","14.68M","2.20%"
"2022년 05월 06일","10.91","10.70","10.96","10.49","18.47M","1.58%"
"2022년 05월 05일","10.74","11.24","11.27","10.43","25.97M","0.85%"
"2022년 05월 04일","10.65","10.39","10.80","10.15","22.19M","2.31%"
"2022년 05월 03일","10.41","10.22","10.59","10.19","12.71M","1.46%"
"2022년 05월 02일","10.26","10.10","10.34","10.00","17.87M","1.99%"
"2022년 04월 29일","10.06","10.48","10.51","10.04","15.37M","-4.46%"
"2022년 04월 28일","10.53","10.46","10.53","10.28","10.34M","1.35%"
"2022년 04월 27일","10.39","10.69","10.70","10.36","11.37M","-2.99%"
"2022년 04월 26일","10.71","10.86","11.01","10.69","9.35M","-1.47%"
"2022년 04월 25일","10.87","10.74","10.97","10.39","13.43M","0.56%"
