"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","19.52","18.64","19.52","18.36","802.97K","4.95%"
"2022년 05월 26일","18.60","19.38","19.60","18.54","755.70K","-3.48%"
"2022년 05월 25일","19.27","19.00","19.57","18.59","966.07K","0.47%"
"2022년 05월 24일","19.18","19.71","19.71","19.01","1.31M","-4.15%"
"2022년 05월 23일","20.01","20.64","20.68","19.86","716.57K","-1.19%"
"2022년 05월 20일","20.25","19.98","20.27","19.33","1.21M","3.47%"
"2022년 05월 19일","19.57","19.52","20.14","19.41","1.06M","-1.66%"
"2022년 05월 18일","19.90","20.91","21.42","19.76","1.39M","-7.44%"
"2022년 05월 17일","21.50","20.29","21.77","19.94","2.07M","9.14%"
"2022년 05월 16일","19.70","18.41","20.01","18.30","2.27M","8.30%"
"2022년 05월 13일","18.19","17.49","18.38","17.43","1.20M","5.82%"
"2022년 05월 12일","17.19","16.76","17.83","16.41","2.61M","0.70%"
"2022년 05월 11일","17.07","18.06","18.61","17.00","1.62M","-7.03%"
"2022년 05월 10일","18.36","18.55","19.39","17.59","1.72M","3.90%"
"2022년 05월 09일","17.67","20.23","20.48","17.08","2.78M","-14.18%"
"2022년 05월 06일","20.59","22.37","22.61","20.51","1.82M","-10.48%"
"2022년 05월 05일","23.00","23.06","24.19","22.63","2.87M","0.70%"
"2022년 05월 04일","22.84","22.70","22.91","21.42","1.05M","1.15%"
"2022년 05월 03일","22.58","22.41","22.96","21.59","760.45K","0.58%"
"2022년 05월 02일","22.45","21.98","22.48","21.55","819.75K","2.18%"
"2022년 04월 29일","21.97","22.19","22.71","21.85","738.20K","-1.66%"
