"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.811","6.990","7.072","6.800","11.64K","-2.00%"
"2022년 05월 26일","6.950","7.040","7.100","6.950","24.06K","-1.42%"
"2022년 05월 25일","7.050","6.962","7.100","6.950","4.73K","0.00%"
"2022년 05월 24일","7.050","7.080","7.100","7.010","13.69K","-0.70%"
"2022년 05월 23일","7.100","7.240","7.275","7.090","10.90K","-3.40%"
"2022년 05월 20일","7.350","7.400","7.400","7.350","2.51K","-1.93%"
"2022년 05월 19일","7.495","7.380","7.495","7.380","1.09K","0.60%"
"2022년 05월 18일","7.450","7.610","7.610","7.430","4.56K","-1.06%"
"2022년 05월 17일","7.530","7.690","7.690","7.374","18.14K","4.15%"
"2022년 05월 16일","7.230","7.440","7.680","7.230","19.93K","1.54%"
"2022년 05월 13일","7.120","7.460","7.460","7.120","9.07K","-3.39%"
"2022년 05월 12일","7.370","7.590","7.600","7.370","6.94K","-0.27%"
"2022년 05월 11일","7.390","7.510","7.510","7.370","4.39K","-0.94%"
"2022년 05월 10일","7.460","7.600","7.630","7.370","12.10K","-0.67%"
"2022년 05월 09일","7.510","7.600","7.700","7.510","10.27K","0.00%"
"2022년 05월 06일","7.510","7.560","7.668","7.510","2.97K","-2.21%"
"2022년 05월 05일","7.680","7.486","7.680","7.480","7.41K","-1.29%"
"2022년 05월 04일","7.780","7.800","7.850","7.520","32.15K","2.37%"
"2022년 05월 03일","7.600","7.600","7.645","7.590","12.49K","1.20%"
"2022년 05월 02일","7.510","7.570","7.650","7.510","8.15K","-2.72%"
"2022년 04월 29일","7.720","7.540","7.720","7.430","4.08K","1.31%"
