"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","22.53","22.13","22.57","21.99","122.39K","2.60%"
"2022년 05월 26일","21.96","21.74","22.26","21.22","146.14K","1.01%"
"2022년 05월 25일","21.74","21.58","22.03","20.42","272.08K","-3.85%"
"2022년 05월 24일","22.61","22.32","23.00","21.85","124.52K","0.27%"
"2022년 05월 23일","22.55","21.96","22.87","21.90","267.24K","3.16%"
"2022년 05월 20일","21.86","22.13","22.66","21.40","194.36K","-0.05%"
"2022년 05월 19일","21.87","21.45","22.13","21.40","229.30K","0.28%"
"2022년 05월 18일","21.81","21.91","22.16","21.43","221.04K","-1.22%"
"2022년 05월 17일","22.08","21.95","22.20","21.64","128.66K","2.41%"
"2022년 05월 16일","21.56","21.56","22.00","21.46","162.48K","-0.83%"
"2022년 05월 13일","21.74","20.49","21.81","20.49","214.40K","6.62%"
"2022년 05월 12일","20.39","19.60","20.55","19.59","211.28K","3.56%"
"2022년 05월 11일","19.69","19.92","20.50","19.60","167.36K","-2.28%"
"2022년 05월 10일","20.15","19.92","20.31","19.56","194.16K","1.87%"
"2022년 05월 09일","19.78","19.05","20.01","18.92","185.42K","2.54%"
"2022년 05월 06일","19.29","19.79","20.42","19.20","190.45K","-3.50%"
"2022년 05월 05일","19.99","19.76","20.37","19.27","211.84K","1.68%"
"2022년 05월 04일","19.66","19.16","19.67","18.89","95.15K","2.50%"
"2022년 05월 03일","19.18","18.93","19.24","18.73","117.81K","1.05%"
"2022년 05월 02일","18.98","18.87","19.25","18.64","120.44K","0.32%"
"2022년 04월 29일","18.92","19.09","19.50","18.87","117.53K","-1.92%"
