"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","66.67","67.44","67.50","64.06","6.09M","1.00%"
"2022년 05월 19일","66.01","65.69","67.90","65.22","4.10M","-0.20%"
"2022년 05월 18일","66.14","68.40","69.00","65.72","6.18M","-4.42%"
"2022년 05월 17일","69.20","67.42","69.30","67.19","5.02M","4.96%"
"2022년 05월 16일","65.93","66.38","66.95","65.62","4.99M","-1.64%"
"2022년 05월 13일","67.03","66.59","67.73","65.91","5.66M","2.45%"
"2022년 05월 12일","65.43","64.14","65.54","63.52","6.01M","1.35%"
"2022년 05월 11일","64.56","67.33","67.94","64.45","6.47M","-5.41%"
"2022년 05월 10일","68.25","68.63","69.41","65.74","8.61M","6.13%"
"2022년 05월 09일","64.31","66.22","67.31","64.10","6.58M","-4.81%"
"2022년 05월 06일","67.56","67.46","68.65","66.30","4.16M","-0.79%"
"2022년 05월 05일","68.10","69.30","70.07","67.11","7.45M","-3.68%"
"2022년 05월 04일","70.70","68.30","70.81","66.39","5.27M","3.68%"
"2022년 05월 03일","68.19","67.50","68.64","66.58","4.03M","0.49%"
"2022년 05월 02일","67.86","65.64","67.91","64.97","5.58M","4.08%"
"2022년 04월 29일","65.20","67.40","68.48","64.95","4.84M","-4.37%"
"2022년 04월 28일","68.18","65.79","68.97","64.75","4.86M","5.89%"
"2022년 04월 27일","64.39","63.74","66.36","63.74","5.27M","-1.20%"
"2022년 04월 26일","65.17","67.12","67.35","65.14","5.03M","-4.30%"
"2022년 04월 25일","68.10","65.74","68.16","65.59","4.91M","3.07%"
"2022년 04월 22일","66.07","67.51","67.85","65.95","4.75M","-2.29%"
