"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","20.05","19.78","20.18","19.78","65.06K","1.37%"
"2022년 05월 26일","19.78","19.25","19.93","19.25","65.23K","2.81%"
"2022년 05월 25일","19.24","18.93","19.25","18.85","58.79K","1.85%"
"2022년 05월 24일","18.89","18.82","18.93","18.50","66.41K","0.11%"
"2022년 05월 23일","18.87","18.74","19.38","18.71","48.42K","1.13%"
"2022년 05월 20일","18.66","18.78","18.99","18.48","55.07K","0.32%"
"2022년 05월 19일","18.60","18.63","18.83","18.50","35.96K","-1.17%"
"2022년 05월 18일","18.82","19.11","19.31","18.70","62.69K","-2.03%"
"2022년 05월 17일","19.21","18.60","19.32","18.60","70.21K","3.73%"
"2022년 05월 16일","18.52","18.71","18.80","18.44","78.45K","-0.80%"
"2022년 05월 13일","18.67","18.67","18.93","18.53","83.72K","0.92%"
"2022년 05월 12일","18.50","18.75","18.75","18.27","76.42K","-1.54%"
"2022년 05월 11일","18.79","18.06","18.89","18.00","89.18K","1.84%"
"2022년 05월 10일","18.45","18.92","19.11","18.11","78.45K","-1.70%"
"2022년 05월 09일","18.77","18.91","18.99","18.64","69.37K","-1.78%"
"2022년 05월 06일","19.11","19.45","19.59","18.99","90.61K","-2.00%"
"2022년 05월 05일","19.50","19.36","19.51","18.96","93.16K","0.36%"
"2022년 05월 04일","19.43","19.30","19.50","19.05","81.42K","1.41%"
"2022년 05월 03일","19.16","18.87","19.40","18.84","67.86K","1.64%"
"2022년 05월 02일","18.85","18.85","18.96","18.22","87.04K","0.05%"
"2022년 04월 29일","18.84","19.10","19.15","18.72","86.28K","-2.03%"
