"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.530","0.535","0.580","0.530","27.53K","-0.71%"
"2022년 05월 26일","0.534","0.550","0.551","0.530","18.65K","3.23%"
"2022년 05월 25일","0.517","0.517","0.517","0.517","0.63K","-4.40%"
"2022년 05월 24일","0.541","0.556","0.600","0.500","94.16K","-6.55%"
"2022년 05월 23일","0.579","0.572","0.590","0.572","5.55K","4.51%"
"2022년 05월 20일","0.554","0.580","0.610","0.554","67.22K","-1.79%"
"2022년 05월 19일","0.564","0.590","0.590","0.543","19.39K","2.14%"
"2022년 05월 18일","0.552","0.539","0.566","0.539","5.73K","-3.97%"
"2022년 05월 17일","0.575","0.570","0.580","0.557","23.06K","-0.42%"
"2022년 05월 16일","0.577","0.570","0.580","0.567","13.27K","1.10%"
"2022년 05월 13일","0.571","0.550","0.590","0.550","50.17K","5.88%"
"2022년 05월 12일","0.539","0.470","0.550","0.470","57.21K","14.55%"
"2022년 05월 11일","0.471","0.488","0.548","0.465","55.27K","-5.29%"
"2022년 05월 10일","0.497","0.656","0.656","0.479","119.44K","-9.68%"
"2022년 05월 09일","0.550","0.647","0.661","0.550","123.47K","-11.22%"
"2022년 05월 06일","0.620","0.671","0.671","0.602","36.83K","-9.87%"
"2022년 05월 05일","0.688","0.650","0.714","0.603","89.74K","4.23%"
"2022년 05월 04일","0.660","0.675","0.680","0.651","46.82K","-4.19%"
"2022년 05월 03일","0.689","0.715","0.734","0.670","72.15K","-6.12%"
"2022년 05월 02일","0.734","0.830","0.830","0.712","19.72K","-0.15%"
"2022년 04월 29일","0.735","0.759","0.759","0.720","27.50K","-3.29%"
