"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","62.68","62.11","63.83","61.97","43.61K","1.77%"
"2022년 05월 26일","61.59","60.36","62.02","60.00","37.05K","2.62%"
"2022년 05월 25일","60.02","60.00","61.25","59.81","25.46K","-0.92%"
"2022년 05월 24일","60.58","60.62","61.49","59.72","18.15K","-0.69%"
"2022년 05월 23일","61.00","60.70","62.04","60.50","27.02K","1.14%"
"2022년 05월 20일","60.31","60.89","60.89","59.59","18.47K","0.32%"
"2022년 05월 19일","60.12","59.30","61.15","59.21","14.94K","1.61%"
"2022년 05월 18일","59.17","60.82","60.82","59.08","12.68K","-1.99%"
"2022년 05월 17일","60.37","59.97","61.03","59.57","15.94K","1.84%"
"2022년 05월 16일","59.28","60.01","60.01","59.09","9.80K","-0.55%"
"2022년 05월 13일","59.61","59.00","60.77","58.40","25.68K","2.07%"
"2022년 05월 12일","58.40","60.99","61.64","57.71","19.97K","-4.26%"
"2022년 05월 11일","61.00","62.34","63.55","60.68","8.96K","-1.53%"
"2022년 05월 10일","61.95","62.04","63.45","61.83","9.75K","1.19%"
"2022년 05월 09일","61.22","60.38","61.52","60.16","8.45K","1.34%"
"2022년 05월 06일","60.41","61.97","63.97","60.28","12.55K","-2.96%"
"2022년 05월 05일","62.25","63.51","63.92","61.48","8.56K","-2.17%"
"2022년 05월 04일","63.63","62.50","63.73","61.49","14.47K","2.27%"
"2022년 05월 03일","62.22","60.71","62.47","60.42","15.00K","3.17%"
"2022년 05월 02일","60.31","59.96","61.05","58.96","14.15K","1.36%"
"2022년 04월 29일","59.50","60.49","60.99","59.21","10.81K","-0.87%"
