"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","61.21","60.37","61.29","60.17","470.60K","2.22%"
"2022년 05월 26일","59.88","59.28","60.29","59.13","477.68K","1.54%"
"2022년 05월 25일","58.97","58.20","59.59","57.15","524.86K","0.67%"
"2022년 05월 24일","58.58","59.13","59.13","57.41","619.73K","-2.07%"
"2022년 05월 23일","59.82","60.76","60.96","59.42","490.60K","-0.32%"
"2022년 05월 20일","60.01","61.79","61.79","58.36","611.97K","-2.38%"
"2022년 05월 19일","61.47","61.97","63.26","61.08","634.20K","-1.90%"
"2022년 05월 18일","62.66","63.01","63.98","62.34","457.56K","-1.48%"
"2022년 05월 17일","63.60","62.90","64.31","62.06","590.98K","2.71%"
"2022년 05월 16일","61.92","61.41","62.52","60.14","364.74K","1.04%"
"2022년 05월 13일","61.28","60.90","61.65","60.64","590.73K","2.05%"
"2022년 05월 12일","60.05","59.22","60.50","58.59","524.46K","1.06%"
"2022년 05월 11일","59.42","60.48","60.99","58.93","651.19K","-1.70%"
"2022년 05월 10일","60.45","62.56","62.56","58.86","654.98K","-2.34%"
"2022년 05월 09일","61.90","63.34","63.65","61.45","623.39K","-2.43%"
"2022년 05월 06일","63.44","63.74","64.90","62.52","962.31K","1.67%"
"2022년 05월 05일","62.40","62.47","63.38","61.28","733.48K","-1.34%"
"2022년 05월 04일","63.25","61.68","63.61","60.63","798.50K","3.52%"
"2022년 05월 03일","61.10","60.60","61.76","60.46","452.39K","0.89%"
"2022년 05월 02일","60.56","60.08","60.83","59.08","450.36K","1.56%"
"2022년 04월 29일","59.63","59.91","61.17","59.23","415.12K","-1.36%"
