"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","57.44","57.31","58.60","55.50","501.80K","1.65%"
"2022년 05월 26일","56.51","57.33","58.04","56.46","429.94K","-0.95%"
"2022년 05월 25일","57.05","56.99","57.13","56.31","559.90K","0.25%"
"2022년 05월 24일","56.91","57.10","57.11","56.39","394.09K","-1.11%"
"2022년 05월 23일","57.55","58.27","58.29","56.64","363.61K","-0.96%"
"2022년 05월 20일","58.11","59.41","59.91","57.46","282.79K","-1.54%"
"2022년 05월 19일","59.02","59.27","59.87","58.61","335.63K","-0.84%"
"2022년 05월 18일","59.52","59.89","61.79","59.09","717.71K","1.28%"
"2022년 05월 17일","58.77","58.90","59.49","58.25","317.28K","0.84%"
"2022년 05월 16일","58.28","58.78","59.47","57.52","740.92K","-1.60%"
"2022년 05월 13일","59.23","57.23","59.70","56.81","556.88K","7.77%"
"2022년 05월 12일","54.96","53.91","55.68","53.76","437.14K","1.33%"
"2022년 05월 11일","54.24","54.87","56.25","54.18","275.65K","-1.33%"
"2022년 05월 10일","54.97","55.57","56.24","54.00","372.02K","0.26%"
"2022년 05월 09일","54.83","57.07","57.71","54.60","319.04K","-4.71%"
"2022년 05월 06일","57.54","58.72","58.72","56.53","492.82K","-2.41%"
"2022년 05월 05일","58.96","58.25","59.42","57.41","742.47K","-1.36%"
"2022년 05월 04일","59.77","55.79","60.88","54.99","853.27K","7.04%"
"2022년 05월 03일","55.84","57.03","58.53","55.50","693.92K","-2.00%"
"2022년 05월 02일","56.98","55.56","57.46","55.56","448.48K","2.13%"
"2022년 04월 29일","55.79","56.90","57.68","55.56","174.41K","-1.93%"
