"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.030","2.000","2.140","1.980","19.20K","0.50%"
"2022년 05월 26일","2.020","1.970","2.075","1.970","23.34K","0.00%"
"2022년 05월 25일","2.020","2.152","2.160","1.901","48.99K","-4.86%"
"2022년 05월 24일","2.123","2.170","2.170","2.090","21.37K","0.63%"
"2022년 05월 23일","2.110","2.200","2.200","2.110","7.12K","-3.21%"
"2022년 05월 20일","2.180","2.140","2.200","2.130","20.80K","1.40%"
"2022년 05월 19일","2.150","2.110","2.150","2.110","15.63K","1.65%"
"2022년 05월 18일","2.115","2.150","2.150","2.110","9.57K","-0.13%"
"2022년 05월 17일","2.118","2.170","2.180","2.110","19.41K","0.37%"
"2022년 05월 16일","2.110","2.200","2.200","2.110","17.73K","-3.21%"
"2022년 05월 13일","2.180","2.260","2.260","2.110","9.58K","2.35%"
"2022년 05월 12일","2.130","2.200","2.200","2.130","17.58K","-2.74%"
"2022년 05월 11일","2.190","2.200","2.270","2.190","63.38K","-0.45%"
"2022년 05월 10일","2.200","2.170","2.215","2.130","15.49K","3.29%"
"2022년 05월 09일","2.130","2.190","2.198","2.112","122.33K","-2.96%"
"2022년 05월 06일","2.195","2.270","2.270","2.180","65.39K","-0.45%"
"2022년 05월 05일","2.205","2.210","2.299","2.200","22.18K","-3.33%"
"2022년 05월 04일","2.281","2.180","2.330","2.180","16.66K","2.75%"
"2022년 05월 03일","2.220","2.180","2.300","2.180","50.97K","1.37%"
"2022년 05월 02일","2.190","2.320","2.460","2.180","103.60K","-6.41%"
"2022년 04월 29일","2.340","2.380","2.438","2.300","49.40K","-0.85%"
