"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","19.80","19.22","19.89","19.22","1.29K","2.54%"
"2022년 05월 25일","19.31","19.31","19.31","19.31","-","-2.47%"
"2022년 05월 24일","19.80","19.13","19.93","19.13","1.93K","2.96%"
"2022년 05월 23일","19.23","19.20","19.23","19.20","0.90K","0.00%"
"2022년 05월 20일","19.23","19.31","19.50","19.23","1.15K","-1.38%"
"2022년 05월 19일","19.50","19.21","19.50","19.21","2.12K","0.00%"
"2022년 05월 18일","19.50","19.61","19.61","19.50","1.36K","-1.71%"
"2022년 05월 17일","19.84","19.31","19.94","19.31","1.68K","0.15%"
"2022년 05월 16일","19.81","19.81","19.81","19.81","0.61K","-0.38%"
"2022년 05월 13일","19.89","19.19","20.35","19.19","2.96K","-0.53%"
"2022년 05월 12일","19.99","19.77","20.00","19.14","2.45K","0.71%"
"2022년 05월 11일","19.85","19.79","19.85","19.79","0.76K","-2.70%"
"2022년 05월 10일","20.40","20.18","20.40","19.62","1.66K","1.54%"
"2022년 05월 09일","20.09","19.82","20.51","19.82","2.53K","-3.54%"
"2022년 05월 06일","20.83","20.70","20.83","20.70","2.23K","2.24%"
"2022년 05월 05일","20.37","19.96","20.37","19.96","1.98K","4.03%"
"2022년 05월 04일","19.58","19.58","19.58","19.58","-","-0.20%"
"2022년 05월 03일","19.62","19.71","19.71","19.62","0.55K","-3.44%"
"2022년 05월 02일","20.32","20.32","20.32","20.32","-","-0.05%"
