"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","63.94","64.91","64.99","62.85","5.76M","-2.04%"
"2022년 05월 23일","65.27","64.13","65.32","63.56","6.47M","3.14%"
"2022년 05월 20일","63.28","63.32","63.63","61.53","7.79M","0.99%"
"2022년 05월 19일","62.66","62.21","63.65","61.95","9.18M","-0.96%"
"2022년 05월 18일","63.27","64.42","64.46","62.84","7.07M","-2.96%"
"2022년 05월 17일","65.20","65.70","66.28","64.33","8.09M","1.81%"
"2022년 05월 16일","64.04","64.75","65.30","63.40","6.02M","-2.39%"
"2022년 05월 13일","65.61","65.77","66.18","64.90","6.79M","1.02%"
"2022년 05월 12일","64.95","64.68","65.78","63.34","8.25M","-0.26%"
"2022년 05월 11일","65.12","65.01","67.50","64.54","10.25M","0.84%"
"2022년 05월 10일","64.58","64.75","65.77","63.49","6.59M","0.70%"
"2022년 05월 09일","64.13","66.44","66.49","63.78","9.22M","-4.88%"
"2022년 05월 06일","67.42","69.33","69.55","66.72","8.12M","-3.48%"
"2022년 05월 05일","69.85","70.40","70.55","68.34","7.04M","-2.12%"
"2022년 05월 04일","71.36","69.58","71.60","68.87","6.84M","2.74%"
"2022년 05월 03일","69.46","68.15","70.02","67.94","9.51M","2.31%"
"2022년 05월 02일","67.89","67.62","68.72","66.46","8.41M","2.35%"
"2022년 04월 29일","66.33","69.00","69.61","66.15","7.74M","-4.04%"
"2022년 04월 28일","69.12","69.13","69.62","67.55","6.48M","0.79%"
"2022년 04월 27일","68.58","69.00","70.34","68.54","6.99M","0.06%"
"2022년 04월 26일","68.54","69.76","70.60","68.51","8.66M","-2.52%"
"2022년 04월 25일","70.31","69.61","70.73","68.55","9.84M","-0.01%"
