"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","127.26","122.92","128.23","122.87","4.18M","4.00%"
"2022년 05월 26일","122.36","120.62","123.36","119.74","5.02M","1.94%"
"2022년 05월 25일","120.03","119.82","121.18","118.93","4.25M","-0.04%"
"2022년 05월 24일","120.08","119.24","120.33","116.37","5.62M","-0.33%"
"2022년 05월 23일","120.48","121.71","122.18","118.22","5.94M","0.63%"
"2022년 05월 20일","119.72","121.11","121.40","117.88","5.15M","0.00%"
"2022년 05월 19일","119.72","118.55","121.25","118.21","5.06M","0.16%"
"2022년 05월 18일","119.53","126.05","126.80","119.23","4.89M","-5.06%"
"2022년 05월 17일","125.90","126.40","126.45","123.23","3.79M","0.52%"
"2022년 05월 16일","125.25","127.44","128.50","124.98","3.71M","-2.42%"
"2022년 05월 13일","128.35","125.31","128.65","124.53","6.39M","3.57%"
"2022년 05월 12일","123.93","123.37","124.02","120.42","7.90M","0.15%"
"2022년 05월 11일","123.74","125.51","129.48","123.52","8.34M","-1.33%"
"2022년 05월 10일","125.41","134.06","135.34","124.24","11.27M","-5.26%"
"2022년 05월 09일","132.37","139.36","139.45","132.13","5.61M","-6.04%"
"2022년 05월 06일","140.88","143.94","144.77","139.43","6.53M","-2.83%"
"2022년 05월 05일","144.98","152.16","153.16","144.21","5.46M","-4.79%"
"2022년 05월 04일","152.28","152.49","152.84","146.75","5.07M","-0.05%"
"2022년 05월 03일","152.36","154.14","154.92","150.73","4.04M","-0.50%"
"2022년 05월 02일","153.13","160.95","161.43","149.58","5.87M","-4.47%"
