"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","20.64","20.15","20.70","20.09","65.40K","2.48%"
"2022년 05월 26일","20.14","20.45","20.51","20.13","67.88K","-0.64%"
"2022년 05월 25일","20.27","19.92","20.36","19.89","88.39K","2.12%"
"2022년 05월 24일","19.85","19.44","19.91","19.20","82.66K","2.32%"
"2022년 05월 23일","19.40","20.31","20.31","19.34","132.33K","-3.39%"
"2022년 05월 20일","20.08","19.80","20.22","19.40","479.49K","2.24%"
"2022년 05월 19일","19.64","19.57","19.97","19.35","209.72K","0.31%"
"2022년 05월 18일","19.58","19.09","19.63","18.96","174.99K","1.29%"
"2022년 05월 17일","19.33","19.40","19.56","19.08","70.40K","0.47%"
"2022년 05월 16일","19.24","19.41","19.41","18.89","89.01K","-0.21%"
"2022년 05월 13일","19.28","19.24","19.49","19.08","95.70K","0.21%"
"2022년 05월 12일","19.24","18.89","19.25","18.85","96.27K","1.26%"
"2022년 05월 11일","19.00","19.25","19.58","18.97","110.06K","-1.86%"
"2022년 05월 10일","19.36","19.27","19.77","18.92","145.81K","0.83%"
"2022년 05월 09일","19.20","19.03","19.25","18.83","144.68K","0.58%"
"2022년 05월 06일","19.09","19.27","19.41","18.97","137.79K","-0.47%"
"2022년 05월 05일","19.18","19.20","19.53","18.95","201.00K","-1.24%"
"2022년 05월 04일","19.42","19.12","19.54","18.91","127.24K","1.52%"
"2022년 05월 03일","19.13","19.43","19.43","18.95","112.57K","-1.24%"
"2022년 05월 02일","19.37","19.00","19.92","19.00","198.00K","1.41%"
"2022년 04월 29일","19.10","19.79","19.79","19.04","98.32K","-3.68%"
