"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","16.58","16.57","16.61","16.57","0.91K","-1.09%"
"2022년 05월 26일","16.76","16.76","16.76","16.76","0.73K","-0.18%"
"2022년 05월 25일","16.79","16.51","17.05","16.51","5.86K","0.48%"
"2022년 05월 24일","16.71","16.63","16.84","16.50","3.38K","-0.54%"
"2022년 05월 23일","16.80","16.75","16.80","16.75","1.77K","0.00%"
"2022년 05월 20일","16.80","16.40","17.05","16.40","6.86K","1.82%"
"2022년 05월 19일","16.50","16.40","16.50","16.40","1.86K","0.36%"
"2022년 05월 18일","16.44","16.44","16.50","16.40","1.88K","-0.12%"
"2022년 05월 17일","16.46","16.68","16.68","16.40","13.47K","0.18%"
"2022년 05월 16일","16.43","16.07","16.76","16.07","11.81K","1.86%"
"2022년 05월 13일","16.13","16.39","16.73","16.13","3.96K","-0.41%"
"2022년 05월 12일","16.20","16.35","16.39","16.17","14.11K","-1.96%"
"2022년 05월 11일","16.52","16.66","16.68","16.52","3.74K","0.61%"
"2022년 05월 10일","16.42","16.67","16.67","16.41","10.16K","-0.88%"
"2022년 05월 09일","16.57","16.60","16.69","16.50","5.45K","-0.39%"
"2022년 05월 06일","16.63","16.89","17.00","16.56","3.92K","-2.00%"
"2022년 05월 05일","16.97","16.77","17.00","16.60","2.65K","-0.47%"
"2022년 05월 04일","17.05","16.97","17.05","16.67","10.18K","1.43%"
"2022년 05월 03일","16.81","16.78","16.85","16.56","7.73K","1.27%"
"2022년 05월 02일","16.60","17.04","17.04","16.58","7.64K","-2.92%"
