"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.1554","0.1618","0.1643","0.1455","1.18M","-5.53%"
"2022년 05월 26일","0.1645","0.1480","0.1650","0.1480","1.75M","10.40%"
"2022년 05월 25일","0.1490","0.1450","0.1550","0.1450","1.64M","6.43%"
"2022년 05월 24일","0.1400","0.1511","0.1511","0.1380","819.81K","-2.44%"
"2022년 05월 23일","0.1435","0.1402","0.1550","0.1402","1.79M","-1.31%"
"2022년 05월 20일","0.1454","0.1529","0.1606","0.1415","2.21M","-4.72%"
"2022년 05월 19일","0.1526","0.1500","0.1550","0.1441","2.29M","5.10%"
"2022년 05월 18일","0.1452","0.1595","0.1600","0.1441","1.34M","-4.72%"
"2022년 05월 17일","0.1524","0.1600","0.1600","0.1500","759.76K","-1.61%"
"2022년 05월 16일","0.1549","0.1571","0.1700","0.1515","1.89M","2.24%"
"2022년 05월 13일","0.1515","0.1360","0.1600","0.1360","1.77M","8.21%"
"2022년 05월 12일","0.1400","0.1292","0.1403","0.1250","2.31M","2.04%"
"2022년 05월 11일","0.1372","0.1500","0.1530","0.1301","2.21M","-9.68%"
"2022년 05월 10일","0.1519","0.1576","0.1625","0.1500","713.93K","-2.63%"
"2022년 05월 09일","0.1560","0.1651","0.1700","0.1500","1.80M","-9.88%"
"2022년 05월 06일","0.1731","0.1750","0.1773","0.1675","712.26K","-1.09%"
"2022년 05월 05일","0.1750","0.1800","0.1863","0.1700","1.86M","-3.47%"
"2022년 05월 04일","0.1813","0.1835","0.1836","0.1735","1.45M","-1.20%"
"2022년 05월 03일","0.1835","0.1739","0.1844","0.1701","1.32M","6.50%"
"2022년 05월 02일","0.1723","0.1680","0.1728","0.1650","2.25M","1.41%"
"2022년 04월 29일","0.1699","0.1681","0.1750","0.1659","2.14M","2.29%"
