"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","81.95","80.97","82.54","79.28","1.01M","0.87%"
"2022년 05월 23일","81.24","82.48","82.95","80.86","816.70K","-0.55%"
"2022년 05월 20일","81.69","82.48","82.75","79.62","856.19K","-0.32%"
"2022년 05월 19일","81.95","80.09","82.69","79.62","1.06M","1.22%"
"2022년 05월 18일","80.96","82.52","83.25","80.64","849.53K","-3.66%"
"2022년 05월 17일","84.04","83.47","84.20","82.69","688.41K","2.74%"
"2022년 05월 16일","81.80","82.35","83.37","81.18","1.08M","-2.51%"
"2022년 05월 13일","83.91","83.44","85.08","82.65","911.84K","1.35%"
"2022년 05월 12일","82.79","80.16","82.85","80.00","1.02M","2.35%"
"2022년 05월 11일","80.89","82.38","82.91","80.72","980.81K","-2.11%"
"2022년 05월 10일","82.63","85.94","86.50","82.11","1.62M","-2.77%"
"2022년 05월 09일","84.98","83.98","86.32","83.44","1.40M","-0.27%"
"2022년 05월 06일","85.21","85.47","85.86","82.90","1.15M","-1.24%"
"2022년 05월 05일","86.28","89.26","89.87","85.44","1.56M","-4.45%"
"2022년 05월 04일","90.30","85.63","90.58","85.00","2.22M","9.63%"
"2022년 05월 03일","82.37","81.65","82.94","80.67","1.70M","0.66%"
"2022년 05월 02일","81.83","80.29","82.38","80.00","1.27M","1.65%"
"2022년 04월 29일","80.50","83.19","83.97","80.30","1.06M","-3.49%"
"2022년 04월 28일","83.41","82.09","83.68","80.74","1.09M","1.58%"
"2022년 04월 27일","82.11","80.88","83.34","80.87","1.55M","1.61%"
"2022년 04월 26일","80.81","83.05","83.96","80.80","1.15M","-3.85%"
"2022년 04월 25일","84.05","84.02","84.36","82.10","931.02K","-0.73%"
