"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","8.70","9.66","9.66","8.31","6.03M","-9.94%"
"2022년 05월 19일","9.66","8.72","9.83","8.60","8.02M","8.60%"
"2022년 05월 18일","8.90","9.31","9.50","8.52","7.61M","-8.86%"
"2022년 05월 17일","9.76","9.50","10.15","9.15","5.70M","3.83%"
"2022년 05월 16일","9.40","9.51","9.77","9.21","3.01M","-2.49%"
"2022년 05월 13일","9.64","9.59","10.05","9.40","4.99M","2.55%"
"2022년 05월 12일","9.40","9.12","10.55","8.80","7.50M","1.95%"
"2022년 05월 11일","9.22","10.17","10.50","9.06","5.29M","-8.80%"
"2022년 05월 10일","10.11","11.18","11.25","9.83","5.54M","-7.84%"
"2022년 05월 09일","10.97","11.75","11.89","10.91","4.75M","-9.11%"
"2022년 05월 06일","12.07","12.57","12.66","11.77","3.97M","-5.41%"
"2022년 05월 05일","12.76","13.86","13.94","12.52","4.78M","-10.27%"
"2022년 05월 04일","14.22","13.85","14.24","13.44","3.02M","1.28%"
"2022년 05월 03일","14.04","13.75","14.28","13.33","3.01M","2.33%"
"2022년 05월 02일","13.72","13.60","13.79","12.85","4.26M","0.81%"
"2022년 04월 29일","13.61","14.59","14.89","13.55","4.61M","-7.73%"
"2022년 04월 28일","14.75","14.83","14.90","13.82","5.40M","0.55%"
"2022년 04월 27일","14.67","15.67","15.68","14.66","3.96M","-6.02%"
"2022년 04월 26일","15.61","17.10","17.24","15.51","4.01M","-9.66%"
"2022년 04월 25일","17.28","16.83","17.51","16.26","4.86M","-1.03%"
"2022년 04월 22일","17.46","16.18","18.60","16.00","14.38M","6.85%"
