"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","1.10","1.03","1.10","0.98","49.93M","7.84%"
"2022년 05월 19일","1.02","1.01","1.09","0.98","42.94M","-2.86%"
"2022년 05월 18일","1.05","1.07","1.14","1.03","39.27M","-7.89%"
"2022년 05월 17일","1.14","1.20","1.25","1.08","55.58M","-2.56%"
"2022년 05월 16일","1.17","1.03","1.18","0.99","62.62M","18.28%"
"2022년 05월 13일","0.99","1.02","1.08","0.92","112.75M","14.20%"
"2022년 05월 12일","0.87","0.78","0.96","0.76","69.81M","8.30%"
"2022년 05월 11일","0.80","0.90","0.93","0.79","60.34M","-16.02%"
"2022년 05월 10일","0.95","1.14","1.14","0.94","57.13M","-11.81%"
"2022년 05월 09일","1.08","1.14","1.16","1.03","42.56M","-10.00%"
"2022년 05월 06일","1.20","1.28","1.29","1.17","51.78M","-8.40%"
"2022년 05월 05일","1.31","1.29","1.49","1.23","94.58M","1.55%"
"2022년 05월 04일","1.29","1.31","1.31","1.21","41.24M","-3.01%"
"2022년 05월 03일","1.33","1.29","1.35","1.25","42.79M","3.10%"
"2022년 05월 02일","1.29","1.35","1.37","1.20","41.79M","-2.27%"
"2022년 04월 29일","1.32","1.34","1.45","1.28","34.42M","-2.94%"
"2022년 04월 28일","1.36","1.37","1.39","1.30","30.75M","0.74%"
"2022년 04월 27일","1.35","1.26","1.42","1.25","40.39M","4.65%"
"2022년 04월 26일","1.29","1.40","1.43","1.25","49.67M","-7.19%"
"2022년 04월 25일","1.39","1.38","1.54","1.36","63.99M","-6.08%"
"2022년 04월 22일","1.48","1.36","1.55","1.33","64.63M","5.71%"
