"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","20.23","20.68","20.73","20.22","21.39K","-0.57%"
"2022년 05월 26일","20.34","20.10","20.54","19.81","42.37K","1.52%"
"2022년 05월 25일","20.04","19.80","20.28","19.80","2.43K","1.47%"
"2022년 05월 24일","19.75","19.70","20.08","19.70","14.94K","-1.50%"
"2022년 05월 23일","20.05","20.33","20.33","19.78","8.16K","-0.50%"
"2022년 05월 20일","20.15","20.15","20.42","19.94","1.78K","-0.10%"
"2022년 05월 19일","20.17","19.71","20.36","19.71","6.57K","1.10%"
"2022년 05월 18일","19.95","19.87","19.95","19.55","11.14K","-0.25%"
"2022년 05월 17일","20.00","20.07","20.20","19.85","13.06K","-0.50%"
"2022년 05월 16일","20.10","20.20","20.40","19.78","8.60K","1.62%"
"2022년 05월 13일","19.78","20.43","20.43","19.55","9.55K","1.44%"
"2022년 05월 12일","19.50","20.30","20.45","19.34","31.32K","-3.13%"
"2022년 05월 11일","20.13","20.40","20.80","20.06","19.54K","-1.76%"
"2022년 05월 10일","20.49","20.55","20.75","20.23","6.29K","0.60%"
"2022년 05월 09일","20.37","20.92","20.92","20.24","5.21K","-2.72%"
"2022년 05월 06일","20.94","20.34","20.94","20.05","1.86K","3.41%"
"2022년 05월 05일","20.25","20.60","20.60","20.07","20.59K","-1.27%"
"2022년 05월 04일","20.51","20.75","20.80","20.50","2.97K","-1.72%"
"2022년 05월 03일","20.87","20.95","21.32","20.50","5.73K","-0.52%"
"2022년 05월 02일","20.98","20.95","20.98","20.50","6.83K","1.13%"
"2022년 04월 29일","20.75","20.73","20.95","20.50","3.99K","-1.17%"
