"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","18.16","18.08","18.16","18.08","1.30K","1.97%"
"2022년 05월 26일","17.81","18.05","18.10","17.81","1.51K","-0.50%"
"2022년 05월 25일","17.90","17.90","17.90","17.90","1.24K","0.28%"
"2022년 05월 23일","17.85","17.85","17.85","17.85","-","0.28%"
"2022년 05월 20일","17.80","17.88","18.05","17.80","1.46K","-0.28%"
"2022년 05월 19일","17.85","17.85","18.03","17.85","2.85K","-0.06%"
"2022년 05월 18일","17.86","17.69","17.97","17.69","8.20K","0.45%"
"2022년 05월 17일","17.78","18.09","18.09","17.78","0.52K","0.32%"
"2022년 05월 16일","17.72","17.75","17.89","17.66","1.31K","0.13%"
"2022년 05월 13일","17.70","17.75","17.78","17.70","4.04K","-0.17%"
"2022년 05월 12일","17.73","17.94","17.94","17.71","6.79K","-1.83%"
"2022년 05월 11일","18.06","18.29","18.29","17.90","1.94K","0.84%"
"2022년 05월 10일","17.91","18.18","18.46","17.90","4.28K","-1.05%"
"2022년 05월 09일","18.10","18.00","18.15","18.00","1.49K","0.56%"
"2022년 05월 06일","18.00","18.00","18.27","18.00","3.10K","0.11%"
"2022년 05월 05일","17.98","18.09","18.14","17.92","5.93K","-2.76%"
"2022년 05월 04일","18.49","18.75","18.75","18.49","1.11K","-1.65%"
"2022년 05월 03일","18.80","18.57","18.80","18.40","2.57K","3.01%"
"2022년 05월 02일","18.25","18.93","18.93","18.08","1.72K","-1.35%"
