"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.660","1.720","1.730","1.660","0.73K","-2.35%"
"2022년 05월 26일","1.700","1.691","1.773","1.686","2.49K","0.00%"
"2022년 05월 25일","1.700","1.700","1.700","1.700","0.76K","3.02%"
"2022년 05월 24일","1.650","1.970","2.100","1.610","35.63K","-13.16%"
"2022년 05월 23일","1.900","1.570","2.000","1.570","22.50K","15.15%"
"2022년 05월 20일","1.650","1.650","1.650","1.650","-","0.00%"
"2022년 05월 19일","1.650","1.650","1.650","1.650","0.79K","2.48%"
"2022년 05월 18일","1.610","1.630","1.640","1.600","29.99K","0.00%"
"2022년 05월 17일","1.610","1.660","1.660","1.584","5.63K","-3.01%"
"2022년 05월 16일","1.660","1.650","1.660","1.640","1.63K","2.47%"
"2022년 05월 13일","1.620","1.604","1.620","1.591","4.62K","3.03%"
"2022년 05월 12일","1.572","1.710","1.770","1.572","1.49K","-4.63%"
"2022년 05월 11일","1.649","1.640","1.649","1.640","4.52K","-0.67%"
"2022년 05월 10일","1.660","1.720","1.800","1.660","6.61K","0.61%"
"2022년 05월 09일","1.650","1.640","1.660","1.630","1.61K","-5.17%"
"2022년 05월 06일","1.740","1.785","1.785","1.710","1.58K","-2.25%"
"2022년 05월 05일","1.780","1.860","1.860","1.780","1.58K","-3.52%"
"2022년 05월 04일","1.845","1.750","1.845","1.700","17.01K","5.43%"
"2022년 05월 03일","1.750","1.700","1.770","1.700","6.79K","-1.10%"
"2022년 05월 02일","1.769","1.860","1.860","1.735","3.82K","-3.84%"
