"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","69.14","67.74","69.19","67.69","2.34M","2.46%"
"2022년 05월 23일","67.48","67.77","68.52","67.33","3.46M","0.70%"
"2022년 05월 20일","67.01","66.59","67.23","65.51","4.80M","1.33%"
"2022년 05월 19일","66.13","66.30","66.71","65.05","4.36M","-2.13%"
"2022년 05월 18일","67.57","72.53","72.65","67.14","5.63M","-7.32%"
"2022년 05월 17일","72.91","73.11","73.17","70.80","3.87M","-0.75%"
"2022년 05월 16일","73.46","73.10","73.62","72.84","3.38M","0.49%"
"2022년 05월 13일","73.10","72.38","73.15","71.95","3.36M","1.23%"
"2022년 05월 12일","72.21","72.14","72.86","71.50","3.21M","0.57%"
"2022년 05월 11일","71.80","71.40","72.61","71.15","2.62M","0.08%"
"2022년 05월 10일","71.74","73.21","73.99","71.51","3.40M","-2.39%"
"2022년 05월 09일","73.50","71.15","73.74","70.95","6.11M","2.94%"
"2022년 05월 06일","71.40","70.47","71.51","70.47","2.76M","0.92%"
"2022년 05월 05일","70.75","70.78","71.22","70.36","3.17M","-0.08%"
"2022년 05월 04일","70.81","69.69","70.86","69.57","3.01M","1.67%"
"2022년 05월 03일","69.65","69.62","70.40","69.00","3.66M","0.24%"
"2022년 05월 02일","69.48","72.01","72.02","68.92","4.43M","-1.77%"
"2022년 04월 29일","70.73","71.97","72.17","70.64","2.75M","-2.13%"
"2022년 04월 28일","72.27","71.87","72.29","71.45","3.22M","1.28%"
"2022년 04월 27일","71.36","71.60","72.29","71.28","5.87M","0.46%"
"2022년 04월 26일","71.03","72.34","72.65","71.01","3.81M","-1.62%"
"2022년 04월 25일","72.20","72.50","72.88","71.42","3.81M","-0.41%"
