"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.490","5.490","5.490","5.470","4.07K","3.98%"
"2022년 05월 26일","5.280","5.260","5.330","5.150","4.66K","2.46%"
"2022년 05월 25일","5.153","5.200","5.207","5.153","1.83K","-0.13%"
"2022년 05월 24일","5.160","5.140","5.230","5.140","1.56K","-0.19%"
"2022년 05월 23일","5.170","5.080","5.200","5.080","1.74K","1.37%"
"2022년 05월 20일","5.100","5.101","5.250","5.010","3.69K","-2.11%"
"2022년 05월 19일","5.210","5.052","5.380","5.050","2.26K","-3.87%"
"2022년 05월 18일","5.420","5.480","5.620","5.380","6.86K","-2.17%"
"2022년 05월 17일","5.540","5.300","5.540","5.300","3.50K","5.52%"
"2022년 05월 16일","5.250","4.990","5.260","4.990","3.72K","2.94%"
"2022년 05월 13일","5.100","5.000","5.110","4.830","5.94K","3.87%"
"2022년 05월 12일","4.910","5.000","5.090","4.630","12.24K","-4.10%"
"2022년 05월 11일","5.120","5.210","5.210","4.946","4.08K","-1.35%"
"2022년 05월 10일","5.190","5.310","5.490","5.050","8.12K","-2.44%"
"2022년 05월 09일","5.320","5.450","5.450","5.300","5.32K","-3.27%"
"2022년 05월 06일","5.500","5.620","5.620","5.500","1.25K","-4.76%"
"2022년 05월 05일","5.775","5.860","5.860","5.502","4.04K","-0.43%"
"2022년 05월 04일","5.800","5.880","5.880","5.634","1.75K","-4.43%"
"2022년 05월 03일","6.069","6.069","6.069","6.069","0.75K","6.47%"
"2022년 05월 02일","5.700","5.550","5.910","5.500","5.10K","-0.35%"
