"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","37.40","37.33","37.67","37.15","156.50K","0.54%"
"2022년 05월 26일","37.20","36.76","37.46","36.44","210.51K","1.81%"
"2022년 05월 25일","36.54","36.77","37.10","36.33","208.12K","-0.54%"
"2022년 05월 24일","36.74","36.69","37.00","36.24","228.76K","-0.27%"
"2022년 05월 23일","36.84","37.38","37.55","36.73","233.39K","-0.22%"
"2022년 05월 20일","36.92","36.82","37.04","36.39","276.00K","0.74%"
"2022년 05월 19일","36.65","36.67","36.92","36.11","370.01K","-0.89%"
"2022년 05월 18일","36.98","37.82","37.90","36.84","456.57K","-2.35%"
"2022년 05월 17일","37.87","37.96","38.51","37.60","274.89K","0.45%"
"2022년 05월 16일","37.70","38.14","38.28","37.32","333.38K","-1.18%"
"2022년 05월 13일","38.15","38.53","39.07","37.73","397.70K","-0.75%"
"2022년 05월 12일","38.44","38.91","39.41","37.94","383.51K","-1.13%"
"2022년 05월 11일","38.88","39.41","40.20","38.63","456.31K","-0.61%"
"2022년 05월 10일","39.12","39.91","40.30","37.82","567.51K","-4.40%"
"2022년 05월 09일","40.92","41.40","41.88","40.61","308.51K","-2.18%"
"2022년 05월 06일","41.83","42.16","42.46","41.45","216.61K","-1.27%"
"2022년 05월 05일","42.37","42.65","43.13","42.02","199.57K","-1.21%"
"2022년 05월 04일","42.89","41.94","43.05","41.73","196.23K","2.31%"
"2022년 05월 03일","41.92","41.95","42.27","41.56","216.98K","0.02%"
"2022년 05월 02일","41.91","42.12","42.41","41.42","306.90K","-0.29%"
"2022년 04월 29일","42.03","42.38","42.80","41.77","239.82K","-1.55%"
