"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","123.51","121.92","124.41","121.61","1.49M","2.39%"
"2022년 05월 26일","120.63","120.00","122.62","119.28","1.76M","1.92%"
"2022년 05월 25일","118.36","116.38","119.26","115.75","1.09M","2.11%"
"2022년 05월 24일","115.91","115.48","116.37","113.77","1.27M","-0.45%"
"2022년 05월 23일","116.43","114.49","117.94","114.12","1.26M","3.04%"
"2022년 05월 20일","113.00","114.84","115.32","111.14","1.59M","-0.47%"
"2022년 05월 19일","113.53","109.55","115.29","109.25","1.45M","2.63%"
"2022년 05월 18일","110.62","112.93","116.26","110.02","1.13M","-2.67%"
"2022년 05월 17일","113.66","113.86","114.67","111.06","1.32M","1.31%"
"2022년 05월 16일","112.19","112.63","113.58","110.62","1.28M","-0.34%"
"2022년 05월 13일","112.57","110.90","114.71","110.78","1.66M","3.34%"
"2022년 05월 12일","108.93","107.55","110.06","106.33","1.36M","0.16%"
"2022년 05월 11일","108.76","111.09","114.09","108.53","1.97M","-2.74%"
"2022년 05월 10일","111.82","110.73","113.19","108.71","2.11M","1.81%"
"2022년 05월 09일","109.83","115.50","116.67","109.17","2.10M","-6.60%"
"2022년 05월 06일","117.59","119.76","120.70","115.27","1.62M","-2.81%"
"2022년 05월 05일","120.99","123.19","125.72","118.62","2.17M","-0.24%"
"2022년 05월 04일","121.28","119.50","121.55","116.85","2.06M","1.91%"
"2022년 05월 03일","119.01","116.10","119.89","116.10","1.27M","2.39%"
"2022년 05월 02일","116.23","115.72","116.75","112.89","1.66M","0.22%"
