"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","124.21","122.07","124.99","121.00","3.66M","0.20%"
"2022년 05월 23일","123.96","124.50","125.00","121.67","4.90M","0.80%"
"2022년 05월 20일","122.98","125.03","125.89","120.11","5.10M","-1.03%"
"2022년 05월 19일","124.26","121.50","126.46","119.20","5.40M","-0.34%"
"2022년 05월 18일","124.68","128.44","129.37","122.68","5.43M","-2.64%"
"2022년 05월 17일","128.06","130.00","131.69","126.80","5.17M","0.22%"
"2022년 05월 16일","127.78","125.48","129.23","124.97","4.58M","2.47%"
"2022년 05월 13일","124.70","122.58","125.32","122.08","3.79M","3.56%"
"2022년 05월 12일","120.41","120.67","121.52","117.01","3.80M","-0.01%"
"2022년 05월 11일","120.42","122.47","123.50","119.86","5.00M","-0.45%"
"2022년 05월 10일","120.97","120.41","124.08","118.12","7.04M","2.13%"
"2022년 05월 09일","118.45","125.80","126.50","117.94","8.18M","-8.31%"
"2022년 05월 06일","129.18","128.28","129.27","124.33","4.40M","2.66%"
"2022년 05월 05일","125.83","127.82","129.14","122.76","5.80M","-1.87%"
"2022년 05월 04일","128.23","122.94","128.68","121.79","8.33M","5.63%"
"2022년 05월 03일","121.40","116.14","121.74","116.10","5.82M","4.12%"
"2022년 05월 02일","116.60","111.53","116.64","111.07","6.69M","4.59%"
"2022년 04월 29일","111.48","114.62","115.38","111.03","5.96M","-3.51%"
"2022년 04월 28일","115.53","110.01","116.07","108.89","6.43M","5.50%"
"2022년 04월 27일","109.51","105.86","110.07","103.62","5.53M","4.16%"
"2022년 04월 26일","105.14","101.85","107.25","101.24","6.71M","4.22%"
"2022년 04월 25일","100.88","99.51","101.58","96.71","6.62M","-2.11%"
