"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","63.73","63.97","63.97","62.57","689.40K","-0.39%"
"2022년 05월 23일","63.98","64.11","64.99","63.20","875.02K","1.28%"
"2022년 05월 20일","63.17","63.03","63.18","61.95","848.33K","1.20%"
"2022년 05월 19일","62.42","61.65","63.25","61.44","1.19M","0.03%"
"2022년 05월 18일","62.40","63.51","63.99","61.74","1.66M","-3.18%"
"2022년 05월 17일","64.45","64.11","64.61","62.91","980.28K","1.46%"
"2022년 05월 16일","63.52","63.47","64.57","63.07","1.05M","-0.02%"
"2022년 05월 13일","63.53","61.76","63.57","61.76","1.25M","3.40%"
"2022년 05월 12일","61.44","61.01","62.17","60.59","1.10M","0.16%"
"2022년 05월 11일","61.34","62.83","63.75","61.21","1.19M","-1.73%"
"2022년 05월 10일","62.42","63.21","64.55","61.43","798.34K","-0.48%"
"2022년 05월 09일","62.72","62.52","63.08","61.40","1.30M","-0.68%"
"2022년 05월 06일","63.15","62.91","63.48","61.79","1.03M","-0.44%"
"2022년 05월 05일","63.43","65.23","65.27","62.75","1.12M","-3.73%"
"2022년 05월 04일","65.89","66.00","66.23","64.11","967.86K","-0.24%"
"2022년 05월 03일","66.05","65.91","66.36","65.01","1.04M","0.27%"
"2022년 05월 02일","65.87","66.59","66.98","64.51","1.02M","-0.35%"
"2022년 04월 29일","66.10","67.88","68.48","65.77","930.60K","-2.45%"
"2022년 04월 28일","67.76","67.44","67.98","66.44","778.03K","1.38%"
"2022년 04월 27일","66.84","66.24","67.78","66.03","637.64K","0.69%"
"2022년 04월 26일","66.38","68.69","68.71","66.36","745.85K","-3.99%"
"2022년 04월 25일","69.14","68.01","69.28","66.54","715.83K","1.38%"
