"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.830","6.770","6.860","6.720","218.20K","2.09%"
"2022년 05월 26일","6.690","6.600","6.850","6.600","130.71K","1.21%"
"2022년 05월 25일","6.610","6.480","6.630","6.340","298.47K","0.61%"
"2022년 05월 24일","6.570","6.690","6.690","6.505","167.96K","-3.67%"
"2022년 05월 23일","6.820","6.800","6.918","6.710","185.85K","1.34%"
"2022년 05월 20일","6.730","6.890","6.956","6.570","208.71K","-1.75%"
"2022년 05월 19일","6.850","6.830","6.900","6.750","165.99K","-2.14%"
"2022년 05월 18일","7.000","7.000","7.150","6.850","161.80K","-1.27%"
"2022년 05월 17일","7.090","6.890","7.130","6.890","200.25K","3.96%"
"2022년 05월 16일","6.820","6.710","6.950","6.700","166.93K","1.64%"
"2022년 05월 13일","6.710","6.490","6.780","6.490","164.48K","3.39%"
"2022년 05월 12일","6.490","6.440","6.570","6.330","255.27K","-0.76%"
"2022년 05월 11일","6.540","6.700","6.735","6.450","268.15K","-3.40%"
"2022년 05월 10일","6.770","6.810","6.925","6.500","314.34K","-0.73%"
"2022년 05월 09일","6.820","6.960","6.960","6.640","447.05K","-3.26%"
"2022년 05월 06일","7.050","7.100","7.100","6.900","211.80K","-0.70%"
"2022년 05월 05일","7.100","7.250","7.340","7.080","165.93K","-3.79%"
"2022년 05월 04일","7.380","7.300","7.390","7.116","140.83K","0.54%"
"2022년 05월 03일","7.340","7.360","7.470","7.250","126.83K","-0.94%"
"2022년 05월 02일","7.410","7.170","7.460","7.160","214.53K","0.82%"
"2022년 04월 29일","7.350","7.280","7.480","7.280","163.35K","0.14%"
