"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","130.93","129.26","131.55","127.93","788.09K","1.00%"
"2022년 05월 23일","129.64","129.44","130.65","127.96","1.04M","0.86%"
"2022년 05월 20일","128.54","132.75","132.75","125.55","998.98K","-2.62%"
"2022년 05월 19일","132.00","130.18","133.88","129.94","956.64K","0.40%"
"2022년 05월 18일","131.48","135.92","135.92","130.26","908.21K","-4.45%"
"2022년 05월 17일","137.61","137.00","138.52","136.51","701.84K","0.98%"
"2022년 05월 16일","136.27","134.43","136.93","132.66","625.71K","1.11%"
"2022년 05월 13일","134.78","133.57","135.40","132.81","627.27K","1.57%"
"2022년 05월 12일","132.70","129.55","132.76","128.92","830.95K","2.66%"
"2022년 05월 11일","129.26","130.91","132.47","129.10","648.09K","-1.29%"
"2022년 05월 10일","130.95","133.51","133.93","129.38","815.70K","-0.75%"
"2022년 05월 09일","131.94","129.20","133.34","128.95","714.21K","0.88%"
"2022년 05월 06일","130.79","129.50","131.65","127.77","747.47K","0.38%"
"2022년 05월 05일","130.30","133.73","134.56","128.81","775.08K","-3.61%"
"2022년 05월 04일","135.18","131.80","135.37","130.35","779.85K","2.59%"
"2022년 05월 03일","131.77","130.90","132.35","129.85","749.12K","0.98%"
"2022년 05월 02일","130.49","131.12","132.55","128.29","713.31K","0.34%"
"2022년 04월 29일","130.05","132.64","134.18","129.79","1.26M","-2.36%"
"2022년 04월 28일","133.19","134.00","134.57","130.37","816.14K","-0.55%"
"2022년 04월 27일","133.93","134.17","136.07","133.63","696.23K","-0.01%"
"2022년 04월 26일","133.94","132.88","135.57","132.73","665.94K","-0.16%"
"2022년 04월 25일","134.16","133.58","134.42","130.47","787.32K","0.39%"
