"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","125.39","123.19","125.57","122.17","1.24M","2.18%"
"2022년 05월 23일","122.72","126.38","126.53","120.95","1.52M","-2.07%"
"2022년 05월 20일","125.31","126.42","127.07","122.48","1.10M","-0.83%"
"2022년 05월 19일","126.36","127.01","127.29","123.57","1.26M","-1.56%"
"2022년 05월 18일","128.36","142.39","142.52","127.86","1.88M","-10.49%"
"2022년 05월 17일","143.41","143.77","144.24","140.11","989.51K","-0.60%"
"2022년 05월 16일","144.28","144.55","145.33","142.77","843.05K","0.03%"
"2022년 05월 13일","144.23","145.08","145.28","142.37","1.01M","-0.33%"
"2022년 05월 12일","144.71","144.40","145.39","142.76","1.01M","0.19%"
"2022년 05월 11일","144.43","142.38","145.26","141.70","1.06M","1.35%"
"2022년 05월 10일","142.50","144.50","146.36","141.69","944.66K","-1.73%"
"2022년 05월 09일","145.01","139.16","146.74","139.14","1.35M","2.96%"
"2022년 05월 06일","140.84","137.52","141.20","137.25","806.44K","2.35%"
"2022년 05월 05일","137.60","138.97","140.07","136.97","771.27K","-1.04%"
"2022년 05월 04일","139.05","136.31","139.21","136.31","796.04K","1.88%"
"2022년 05월 03일","136.49","135.11","137.97","135.04","770.69K","1.16%"
"2022년 05월 02일","134.93","138.66","138.69","133.35","811.00K","-1.46%"
"2022년 04월 29일","136.93","140.56","140.82","136.79","1.01M","-2.91%"
"2022년 04월 28일","141.03","139.67","141.13","139.01","465.22K","1.00%"
"2022년 04월 27일","139.63","140.09","141.63","139.49","618.25K","0.01%"
"2022년 04월 26일","139.61","142.17","143.10","139.57","601.30K","-1.83%"
"2022년 04월 25일","142.21","141.54","142.75","138.75","687.23K","-0.02%"
