"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","37.45","37.66","37.86","36.97","2.10M","-1.96%"
"2022년 05월 23일","38.20","38.62","38.72","37.86","1.61M","0.13%"
"2022년 05월 20일","38.15","39.59","39.63","37.13","1.98M","-1.83%"
"2022년 05월 19일","38.86","37.90","39.56","37.79","2.41M","1.33%"
"2022년 05월 18일","38.35","38.86","39.29","38.15","2.37M","-2.81%"
"2022년 05월 17일","39.46","38.04","39.46","38.04","1.60M","5.37%"
"2022년 05월 16일","37.45","38.21","38.23","37.04","1.81M","-2.47%"
"2022년 05월 13일","38.40","37.31","38.56","37.19","2.24M","4.72%"
"2022년 05월 12일","36.67","35.81","36.70","35.70","7.64M","1.75%"
"2022년 05월 11일","36.04","36.59","37.36","36.01","1.98M","-0.72%"
"2022년 05월 10일","36.30","37.39","37.71","35.50","2.21M","-1.41%"
"2022년 05월 09일","36.82","37.31","38.32","36.72","2.29M","-3.03%"
"2022년 05월 06일","37.97","38.27","38.37","37.17","1.89M","-0.34%"
"2022년 05월 05일","38.10","38.13","38.98","37.63","2.88M","-2.26%"
"2022년 05월 04일","38.98","37.40","39.19","36.68","3.05M","2.20%"
"2022년 05월 03일","38.14","37.33","38.56","37.03","2.56M","2.17%"
"2022년 05월 02일","37.33","36.58","37.38","36.18","1.90M","1.36%"
"2022년 04월 29일","36.83","37.56","38.04","36.69","1.94M","-2.02%"
"2022년 04월 28일","37.59","37.29","37.80","36.51","1.51M","2.37%"
"2022년 04월 27일","36.72","36.11","37.35","35.80","1.45M","2.20%"
"2022년 04월 26일","35.93","37.29","37.55","35.93","1.62M","-4.75%"
"2022년 04월 25일","37.72","37.60","37.82","36.72","1.27M","-0.37%"
