"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","69.04","67.67","69.05","67.67","1.80M","1.56%"
"2022년 05월 26일","67.98","68.61","68.81","67.90","2.26M","-0.22%"
"2022년 05월 25일","68.13","68.86","68.86","67.78","3.07M","-0.83%"
"2022년 05월 24일","68.70","68.30","68.92","67.73","2.53M","0.62%"
"2022년 05월 23일","68.28","68.45","68.64","67.61","2.33M","1.08%"
"2022년 05월 20일","67.55","67.95","68.05","66.76","2.22M","-0.18%"
"2022년 05월 19일","67.67","67.66","68.05","66.67","2.47M","-0.28%"
"2022년 05월 18일","67.86","68.87","68.92","67.70","2.99M","-1.15%"
"2022년 05월 17일","68.65","68.55","68.81","67.69","2.28M","0.87%"
"2022년 05월 16일","68.06","68.71","68.78","67.88","2.31M","-0.76%"
"2022년 05월 13일","68.58","68.71","68.79","67.81","2.37M","0.42%"
"2022년 05월 12일","68.29","68.96","69.18","67.64","4.34M","-0.96%"
"2022년 05월 11일","68.95","68.34","70.04","68.34","2.33M","0.91%"
"2022년 05월 10일","68.33","68.87","70.08","67.77","2.43M","-1.06%"
"2022년 05월 09일","69.06","68.92","69.78","68.22","3.17M","-0.53%"
"2022년 05월 06일","69.43","68.47","69.65","68.47","4.05M","0.78%"
"2022년 05월 05일","68.89","68.98","69.76","68.29","3.50M","-0.55%"
"2022년 05월 04일","69.27","68.91","69.49","68.05","2.94M","1.12%"
"2022년 05월 03일","68.50","69.05","70.11","67.92","3.19M","-0.51%"
"2022년 05월 02일","68.85","69.97","70.37","68.01","2.99M","-1.16%"
