"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","91.07","93.11","93.54","90.36","1.69M","-3.12%"
"2022년 05월 23일","94.00","95.33","95.33","92.41","1.99M","0.45%"
"2022년 05월 20일","93.58","97.25","97.66","90.63","1.81M","-1.42%"
"2022년 05월 19일","94.93","93.93","97.32","92.94","2.33M","0.83%"
"2022년 05월 18일","94.15","96.91","98.39","93.95","1.91M","-5.06%"
"2022년 05월 17일","99.17","98.08","99.25","96.83","1.70M","4.26%"
"2022년 05월 16일","95.12","96.09","96.82","92.26","2.99M","-3.07%"
"2022년 05월 13일","98.13","94.04","98.62","93.63","1.54M","7.26%"
"2022년 05월 12일","91.49","89.53","93.61","88.15","2.67M","0.83%"
"2022년 05월 11일","90.74","96.35","98.01","90.59","2.83M","-5.38%"
"2022년 05월 10일","95.90","97.98","98.18","92.17","2.84M","0.72%"
"2022년 05월 09일","95.21","99.94","100.82","94.72","2.13M","-6.51%"
"2022년 05월 06일","101.84","104.47","104.70","98.96","2.47M","-2.67%"
"2022년 05월 05일","104.63","106.08","110.94","103.40","2.49M","-5.24%"
"2022년 05월 04일","110.42","107.29","110.64","105.56","2.98M","2.61%"
"2022년 05월 03일","107.61","108.49","109.20","106.54","3.01M","-0.99%"
"2022년 05월 02일","108.69","106.01","108.82","104.04","1.47M","2.15%"
"2022년 04월 29일","106.40","107.23","109.90","106.11","1.42M","-1.34%"
"2022년 04월 28일","107.84","106.01","108.50","103.07","1.39M","3.98%"
"2022년 04월 27일","103.71","102.96","105.77","102.34","1.27M","1.17%"
"2022년 04월 26일","102.51","107.00","107.27","101.77","1.61M","-4.76%"
"2022년 04월 25일","107.63","106.13","107.93","104.01","1.60M","1.08%"
