"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","96.76","97.96","97.96","95.98","937.00K","-1.81%"
"2022년 05월 23일","98.54","101.16","101.16","97.38","925.45K","-1.65%"
"2022년 05월 20일","100.19","101.03","101.80","97.00","839.40K","0.46%"
"2022년 05월 19일","99.73","97.16","101.57","97.16","918.58K","1.95%"
"2022년 05월 18일","97.82","99.41","100.57","97.72","1.35M","-2.92%"
"2022년 05월 17일","100.76","99.55","100.93","98.13","848.96K","3.16%"
"2022년 05월 16일","97.67","97.59","99.66","96.97","656.45K","-0.52%"
"2022년 05월 13일","98.18","96.16","99.44","96.16","819.78K","3.35%"
"2022년 05월 12일","95.00","91.71","95.01","91.08","1.19M","2.87%"
"2022년 05월 11일","92.35","94.03","96.15","92.09","810.14K","-2.24%"
"2022년 05월 10일","94.47","95.13","96.10","92.32","1.32M","0.82%"
"2022년 05월 09일","93.70","96.96","97.57","92.83","1.65M","-5.19%"
"2022년 05월 06일","98.83","99.42","100.86","96.58","1.20M","-1.81%"
"2022년 05월 05일","100.65","102.28","103.08","99.19","1.55M","-3.30%"
"2022년 05월 04일","104.08","100.26","104.30","98.17","2.40M","4.13%"
"2022년 05월 03일","99.95","93.72","103.32","93.72","3.34M","10.91%"
"2022년 05월 02일","90.12","89.46","91.05","87.71","1.60M","-0.49%"
"2022년 04월 29일","90.56","89.98","94.37","89.22","2.17M","0.73%"
"2022년 04월 28일","89.90","89.39","90.10","86.34","1.74M","1.86%"
"2022년 04월 27일","88.26","87.65","89.57","87.19","1.44M","1.22%"
"2022년 04월 26일","87.20","89.30","89.33","86.65","1.49M","-3.26%"
"2022년 04월 25일","90.14","89.60","91.59","88.46","1.55M","-0.58%"
