"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","119.40","122.44","122.70","117.29","9.04M","-3.76%"
"2022년 05월 23일","124.07","121.70","124.48","120.34","9.22M","2.79%"
"2022년 05월 20일","120.70","128.77","128.85","117.08","18.82M","-5.07%"
"2022년 05월 19일","127.14","124.40","128.40","123.70","8.08M","1.29%"
"2022년 05월 18일","125.52","130.34","132.10","124.36","9.48M","-4.95%"
"2022년 05월 17일","132.05","126.90","132.83","125.79","12.09M","6.45%"
"2022년 05월 16일","124.05","127.05","131.12","122.35","10.58M","-2.48%"
"2022년 05월 13일","127.20","124.98","130.80","122.38","20.82M","3.30%"
"2022년 05월 12일","123.14","126.89","128.53","120.28","15.80M","-4.83%"
"2022년 05월 11일","129.39","132.95","138.96","129.11","11.30M","-2.68%"
"2022년 05월 10일","132.95","136.76","137.84","130.33","11.76M","-0.27%"
"2022년 05월 09일","133.31","146.00","146.95","132.65","12.59M","-10.47%"
"2022년 05월 06일","148.90","149.96","150.90","145.85","7.70M","-1.04%"
"2022년 05월 05일","150.47","155.69","157.99","149.05","7.95M","-4.14%"
"2022년 05월 04일","156.97","152.91","157.14","150.77","9.55M","2.21%"
"2022년 05월 03일","153.58","149.09","154.45","147.91","10.11M","3.34%"
"2022년 05월 02일","148.61","148.02","149.45","143.38","12.31M","-0.15%"
"2022년 04월 29일","148.84","153.44","157.03","148.52","10.78M","-3.49%"
"2022년 04월 28일","154.22","156.59","156.59","149.01","13.43M","-0.16%"
"2022년 04월 27일","154.46","161.25","161.25","146.00","40.28M","-7.53%"
"2022년 04월 26일","167.04","174.76","174.87","166.85","9.20M","-5.04%"
"2022년 04월 25일","175.91","174.34","176.06","172.45","6.20M","-0.57%"
