"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","83.89","84.29","84.71","82.42","3.31M","-1.27%"
"2022년 05월 23일","84.97","84.13","85.19","83.69","2.75M","1.59%"
"2022년 05월 20일","83.64","83.80","84.26","81.64","3.12M","0.41%"
"2022년 05월 19일","83.30","82.75","84.37","82.27","2.83M","-0.31%"
"2022년 05월 18일","83.56","86.04","86.28","83.21","3.32M","-3.28%"
"2022년 05월 17일","86.39","86.29","87.27","85.77","4.11M","2.30%"
"2022년 05월 16일","84.45","83.57","85.03","82.85","3.45M","0.92%"
"2022년 05월 13일","83.68","83.20","84.35","82.52","3.58M","1.12%"
"2022년 05월 12일","82.75","82.42","83.06","81.01","3.68M","-0.46%"
"2022년 05월 11일","83.13","83.96","85.33","82.96","3.77M","-0.57%"
"2022년 05월 10일","83.61","85.16","85.56","83.12","3.28M","-0.95%"
"2022년 05월 09일","84.41","86.56","86.75","83.93","4.18M","-4.09%"
"2022년 05월 06일","88.01","88.89","88.89","86.69","3.26M","-1.37%"
"2022년 05월 05일","89.23","91.26","91.83","88.20","2.97M","-2.31%"
"2022년 05월 04일","91.34","85.76","91.74","83.42","5.74M","0.95%"
"2022년 05월 03일","90.48","89.83","91.05","88.89","3.33M","0.06%"
"2022년 05월 02일","90.43","90.38","91.42","88.41","3.38M","0.28%"
"2022년 04월 29일","90.18","91.99","92.53","89.99","2.96M","-2.31%"
"2022년 04월 28일","92.31","91.28","92.55","90.15","2.32M","1.88%"
"2022년 04월 27일","90.61","89.84","91.50","89.53","1.98M","1.05%"
"2022년 04월 26일","89.67","90.96","92.43","89.67","2.51M","-2.75%"
"2022년 04월 25일","92.21","92.91","93.00","89.60","2.63M","-1.49%"
