"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","175.17","174.12","175.55","171.63","679.52K","0.48%"
"2022년 05월 23일","174.34","173.97","175.21","170.84","530.10K","1.73%"
"2022년 05월 20일","171.38","171.87","172.44","167.94","583.43K","1.02%"
"2022년 05월 19일","169.65","169.92","171.86","168.55","647.37K","-0.88%"
"2022년 05월 18일","171.15","178.18","178.77","170.46","657.91K","-4.30%"
"2022년 05월 17일","178.84","180.45","180.45","176.46","859.55K","0.09%"
"2022년 05월 16일","178.68","178.62","180.28","177.66","536.51K","-0.16%"
"2022년 05월 13일","178.96","176.45","179.06","174.54","567.89K","2.43%"
"2022년 05월 12일","174.72","175.29","175.46","171.50","884.88K","-0.14%"
"2022년 05월 11일","174.96","175.12","180.05","174.76","884.96K","-0.18%"
"2022년 05월 10일","175.28","172.28","177.73","172.28","1.26M","3.45%"
"2022년 05월 09일","169.43","179.11","179.11","168.35","1.33M","-6.73%"
"2022년 05월 06일","181.66","187.42","188.82","180.30","984.35K","-4.24%"
"2022년 05월 05일","189.70","195.93","197.26","188.58","928.90K","-3.00%"
"2022년 05월 04일","195.57","190.36","196.49","185.00","1.59M","6.82%"
"2022년 05월 03일","183.09","183.27","184.30","179.92","923.75K","0.08%"
"2022년 05월 02일","182.95","191.30","192.06","178.01","1.44M","-3.71%"
"2022년 04월 29일","190.00","206.71","207.14","189.05","1.32M","-8.67%"
"2022년 04월 28일","208.04","204.78","208.85","203.55","455.37K","1.99%"
"2022년 04월 27일","203.98","204.92","208.58","203.67","513.98K","-0.24%"
"2022년 04월 26일","204.47","208.20","209.80","204.31","476.20K","-1.95%"
"2022년 04월 25일","208.54","210.70","211.17","205.53","801.20K","-1.89%"
