"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","74.52","74.73","74.87","72.06","6.09M","-1.25%"
"2022년 05월 23일","75.46","76.02","76.40","75.01","5.16M","0.28%"
"2022년 05월 20일","75.25","76.11","76.44","73.27","7.34M","-0.65%"
"2022년 05월 19일","75.74","75.00","76.54","74.45","6.23M","0.72%"
"2022년 05월 18일","75.20","75.65","76.52","74.82","7.06M","-1.57%"
"2022년 05월 17일","76.40","76.21","77.20","75.79","4.50M","2.37%"
"2022년 05월 16일","74.63","74.31","75.40","73.73","6.51M","-0.56%"
"2022년 05월 13일","75.05","74.39","75.97","74.15","5.17M","2.42%"
"2022년 05월 12일","73.28","71.74","74.21","71.17","8.61M","1.16%"
"2022년 05월 11일","72.44","73.76","74.58","72.06","7.76M","-1.19%"
"2022년 05월 10일","73.31","74.00","74.70","71.14","6.83M","0.47%"
"2022년 05월 09일","72.97","76.78","76.96","72.54","7.02M","-6.72%"
"2022년 05월 06일","78.23","78.33","78.39","76.19","5.36M","-0.46%"
"2022년 05월 05일","78.59","79.38","80.08","77.56","7.16M","-2.29%"
"2022년 05월 04일","80.43","78.19","80.76","77.22","7.49M","3.57%"
"2022년 05월 03일","77.66","76.85","78.26","75.98","7.84M","2.79%"
"2022년 05월 02일","75.55","74.09","75.83","72.61","11.55M","1.34%"
"2022년 04월 29일","74.55","77.49","78.13","74.35","10.28M","-4.09%"
"2022년 04월 28일","77.73","78.39","78.70","75.85","11.97M","-0.61%"
"2022년 04월 27일","78.21","80.00","81.75","77.87","12.47M","-2.95%"
"2022년 04월 26일","80.59","84.95","85.23","78.41","28.75M","-10.34%"
"2022년 04월 25일","89.88","88.50","90.00","86.57","6.90M","0.91%"
