"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","25.54","25.62","25.62","25.04","1.85M","-0.43%"
"2022년 05월 23일","25.65","25.74","25.81","25.55","3.02M","0.59%"
"2022년 05월 20일","25.50","25.60","25.60","25.12","2.51M","0.24%"
"2022년 05월 19일","25.44","25.15","25.68","25.12","2.12M","0.95%"
"2022년 05월 18일","25.20","25.57","25.70","25.00","3.86M","-2.48%"
"2022년 05월 17일","25.84","25.28","25.93","25.05","2.57M","3.32%"
"2022년 05월 16일","25.01","24.95","25.14","24.75","2.95M","-0.52%"
"2022년 05월 13일","25.14","25.82","25.83","25.03","6.06M","-1.99%"
"2022년 05월 12일","25.65","25.66","26.01","25.44","3.39M","-0.08%"
"2022년 05월 11일","25.67","25.80","26.16","25.54","3.34M","-0.66%"
"2022년 05월 10일","25.84","25.96","26.11","25.11","4.29M","0.54%"
"2022년 05월 09일","25.70","26.48","26.56","25.67","4.35M","-3.53%"
"2022년 05월 06일","26.64","26.72","26.76","26.45","3.32M","-0.26%"
"2022년 05월 05일","26.71","26.71","26.83","26.60","2.60M","-0.19%"
"2022년 05월 04일","26.76","26.75","26.85","26.42","6.05M","0.04%"
"2022년 05월 03일","26.75","26.88","26.88","26.63","3.08M","-0.34%"
"2022년 05월 02일","26.84","26.79","27.07","26.74","2.89M","0.11%"
"2022년 04월 29일","26.81","26.79","27.02","26.50","3.10M","-0.11%"
"2022년 04월 28일","26.84","26.46","26.98","26.28","2.96M","1.94%"
"2022년 04월 27일","26.33","26.39","26.57","26.17","2.64M","0.08%"
"2022년 04월 26일","26.31","26.69","26.84","26.24","5.17M","-1.72%"
"2022년 04월 25일","26.77","26.82","26.91","26.27","8.69M","-0.19%"
