"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","93.41","94.44","94.44","91.73","547.55K","-0.89%"
"2022년 05월 23일","94.25","95.64","95.94","92.37","517.05K","-0.19%"
"2022년 05월 20일","94.43","94.69","95.06","92.81","742.26K","0.19%"
"2022년 05월 19일","94.25","93.84","94.99","92.63","825.00K","-0.33%"
"2022년 05월 18일","94.56","97.90","97.90","94.39","874.35K","-4.28%"
"2022년 05월 17일","98.79","100.22","100.22","96.72","964.47K","-1.11%"
"2022년 05월 16일","99.90","99.75","100.73","97.30","553.85K","-0.15%"
"2022년 05월 13일","100.05","103.17","103.36","99.51","705.64K","-2.91%"
"2022년 05월 12일","103.05","101.86","103.63","101.38","572.10K","0.82%"
"2022년 05월 11일","102.21","105.07","106.71","102.06","881.24K","-2.87%"
"2022년 05월 10일","105.23","105.16","106.70","103.99","688.68K","0.82%"
"2022년 05월 09일","104.37","101.95","106.05","101.36","896.47K","1.37%"
"2022년 05월 06일","102.96","96.70","104.47","96.70","1.74M","-3.72%"
"2022년 05월 05일","106.94","110.18","110.58","106.19","614.10K","-3.48%"
"2022년 05월 04일","110.80","108.33","111.04","107.37","685.69K","3.07%"
"2022년 05월 03일","107.50","107.58","108.53","106.80","899.26K","0.27%"
"2022년 05월 02일","107.21","108.91","109.46","105.34","647.12K","-1.07%"
"2022년 04월 29일","108.37","108.93","110.14","108.32","613.66K","-1.40%"
"2022년 04월 28일","109.91","108.82","110.68","107.39","698.17K","1.72%"
"2022년 04월 27일","108.05","109.38","110.95","107.72","642.93K","-1.55%"
"2022년 04월 26일","109.75","110.72","111.72","109.72","413.46K","-2.48%"
"2022년 04월 25일","112.54","111.19","112.70","109.96","588.73K","1.01%"
