"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","41.17","42.36","42.62","40.76","73.44K","-2.05%"
"2022년 05월 26일","42.03","42.50","42.53","41.66","53.96K","-0.97%"
"2022년 05월 25일","42.44","42.48","42.57","41.50","73.18K","0.43%"
"2022년 05월 24일","42.26","41.02","42.75","41.00","84.61K","2.13%"
"2022년 05월 23일","41.38","40.67","41.88","40.47","66.13K","1.75%"
"2022년 05월 20일","40.67","40.07","40.67","39.56","45.33K","2.39%"
"2022년 05월 19일","39.72","39.77","40.49","39.01","50.67K","-1.12%"
"2022년 05월 18일","40.17","41.68","41.68","39.50","61.03K","-3.62%"
"2022년 05월 17일","41.68","41.44","42.49","40.71","61.21K","0.22%"
"2022년 05월 16일","41.59","41.25","41.68","40.86","72.98K","1.39%"
"2022년 05월 13일","41.02","41.06","41.43","40.64","47.85K","0.89%"
"2022년 05월 12일","40.66","40.80","40.90","40.09","78.93K","-0.39%"
"2022년 05월 11일","40.82","40.16","41.49","39.96","56.53K","2.25%"
"2022년 05월 10일","39.92","39.19","40.48","38.60","79.84K","3.50%"
"2022년 05월 09일","38.57","39.45","39.45","37.68","89.48K","-2.23%"
"2022년 05월 06일","39.45","39.36","39.46","38.56","44.92K","-0.43%"
"2022년 05월 05일","39.62","40.33","42.21","39.23","65.43K","-2.29%"
"2022년 05월 04일","40.55","40.27","40.91","39.65","47.33K","1.50%"
"2022년 05월 03일","39.95","39.76","40.47","39.51","43.51K","1.09%"
"2022년 05월 02일","39.52","39.67","40.49","39.30","61.40K","-0.38%"
"2022년 04월 29일","39.67","40.05","40.25","39.50","35.37K","-1.56%"
