"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","55.96","55.67","56.16","54.62","1.83M","-0.02%"
"2022년 05월 23일","55.97","55.63","56.17","54.65","2.26M","1.76%"
"2022년 05월 20일","55.00","55.23","55.37","53.40","5.48M","0.53%"
"2022년 05월 19일","54.71","55.03","55.36","53.91","3.08M","-1.00%"
"2022년 05월 18일","55.26","57.63","57.78","55.11","1.61M","-5.18%"
"2022년 05월 17일","58.28","58.05","58.36","57.24","1.84M","1.43%"
"2022년 05월 16일","57.46","57.78","57.98","57.00","1.52M","-0.76%"
"2022년 05월 13일","57.90","56.60","58.23","56.41","1.82M","3.28%"
"2022년 05월 12일","56.06","55.88","56.91","55.24","2.14M","-0.05%"
"2022년 05월 11일","56.09","57.28","57.97","55.98","2.08M","-2.54%"
"2022년 05월 10일","57.55","57.14","57.99","56.24","2.95M","1.71%"
"2022년 05월 09일","56.58","57.86","57.94","56.35","2.04M","-2.85%"
"2022년 05월 06일","58.24","58.47","58.79","57.51","1.88M","-1.22%"
"2022년 05월 05일","58.96","60.92","61.31","58.25","1.54M","-4.15%"
"2022년 05월 04일","61.51","59.92","61.64","58.82","2.33M","2.59%"
"2022년 05월 03일","59.96","60.27","61.29","59.69","2.10M","-0.20%"
"2022년 05월 02일","60.08","62.50","62.70","58.55","3.12M","-3.07%"
"2022년 04월 29일","61.98","64.96","65.08","61.76","3.80M","-5.76%"
"2022년 04월 28일","65.77","65.30","66.20","64.30","1.90M","1.64%"
"2022년 04월 27일","64.71","65.75","66.18","64.52","2.06M","-1.48%"
"2022년 04월 26일","65.68","68.72","68.85","65.66","2.47M","-4.05%"
"2022년 04월 25일","68.45","67.46","68.63","66.61","1.73M","1.06%"
