"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","29.75","28.73","29.76","27.94","415.02K","4.64%"
"2022년 05월 26일","28.43","27.59","29.21","26.91","447.54K","2.86%"
"2022년 05월 25일","27.64","25.69","28.33","25.67","547.35K","7.55%"
"2022년 05월 24일","25.70","25.82","26.66","24.87","448.26K","-1.53%"
"2022년 05월 23일","26.10","26.76","27.00","25.13","580.25K","-2.36%"
"2022년 05월 20일","26.73","26.47","27.06","25.80","520.40K","2.18%"
"2022년 05월 19일","26.16","24.34","26.94","24.34","600.68K","8.86%"
"2022년 05월 18일","24.03","24.96","25.38","23.80","327.75K","-5.32%"
"2022년 05월 17일","25.38","24.98","25.75","24.66","443.00K","3.97%"
"2022년 05월 16일","24.41","22.79","24.58","22.57","941.85K","6.36%"
"2022년 05월 13일","22.95","22.86","23.47","22.74","251.14K","1.82%"
"2022년 05월 12일","22.54","21.16","22.85","20.83","584.45K","5.08%"
"2022년 05월 11일","21.45","23.26","23.58","21.37","520.51K","-8.41%"
"2022년 05월 10일","23.42","23.49","23.94","22.74","536.52K","1.83%"
"2022년 05월 09일","23.00","22.88","23.51","22.46","1.00M","-1.84%"
"2022년 05월 06일","23.43","25.70","26.07","23.27","1.19M","-7.83%"
"2022년 05월 05일","25.42","30.66","30.66","24.61","1.57M","-21.08%"
"2022년 05월 04일","32.21","32.53","32.67","30.81","400.20K","-0.74%"
"2022년 05월 03일","32.45","31.97","32.58","31.31","363.66K","1.79%"
"2022년 05월 02일","31.88","31.58","32.00","31.00","269.56K","0.54%"
"2022년 04월 29일","31.71","31.40","32.10","31.07","255.75K","-0.06%"
