"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","8.480","8.530","8.890","8.350","92.51K","-0.47%"
"2022년 05월 26일","8.520","8.940","9.280","8.350","100.45K","-4.05%"
"2022년 05월 25일","8.880","8.480","8.944","8.435","81.10K","6.35%"
"2022년 05월 24일","8.350","8.450","8.550","8.230","56.49K","-1.42%"
"2022년 05월 23일","8.470","7.890","8.560","7.880","129.84K","10.14%"
"2022년 05월 20일","7.690","7.900","7.900","7.380","51.26K","-1.41%"
"2022년 05월 19일","7.800","7.570","7.890","7.570","12.29K","1.69%"
"2022년 05월 18일","7.670","7.680","7.900","7.600","28.28K","0.26%"
"2022년 05월 17일","7.650","7.730","7.810","7.550","23.64K","0.66%"
"2022년 05월 16일","7.600","7.030","7.670","7.030","26.39K","8.11%"
"2022년 05월 13일","7.030","7.400","7.700","7.030","94.51K","7.82%"
"2022년 05월 12일","6.520","6.570","6.780","6.310","24.14K","-2.10%"
"2022년 05월 11일","6.660","6.670","6.817","6.320","25.78K","-1.19%"
"2022년 05월 10일","6.740","6.750","6.850","6.670","29.23K","0.00%"
"2022년 05월 09일","6.740","7.050","7.160","6.450","62.65K","-4.67%"
"2022년 05월 06일","7.070","7.080","7.174","6.830","24.36K","-0.70%"
"2022년 05월 05일","7.120","7.090","7.359","7.080","9.17K","0.00%"
"2022년 05월 04일","7.120","7.190","7.400","7.080","22.44K","-1.93%"
"2022년 05월 03일","7.260","7.080","7.340","7.080","7.60K","2.11%"
"2022년 05월 02일","7.110","7.340","7.460","7.005","48.30K","-4.18%"
"2022년 04월 29일","7.420","7.560","7.560","7.210","18.93K","3.92%"
