"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.130","3.160","3.360","3.130","33.75K","0.32%"
"2022년 05월 26일","3.120","2.995","3.240","2.995","8.95K","1.63%"
"2022년 05월 25일","3.070","2.990","3.070","2.990","18.40K","1.32%"
"2022년 05월 24일","3.030","3.210","3.210","2.945","49.00K","-2.26%"
"2022년 05월 23일","3.100","3.070","3.191","3.070","13.83K","0.65%"
"2022년 05월 20일","3.080","3.090","3.110","3.060","10.33K","-1.28%"
"2022년 05월 19일","3.120","3.000","3.158","3.000","100.57K","4.70%"
"2022년 05월 18일","2.980","3.170","3.170","2.960","19.90K","-3.56%"
"2022년 05월 17일","3.090","2.943","3.120","2.943","41.35K","7.29%"
"2022년 05월 16일","2.880","3.270","3.270","2.880","115.45K","-12.73%"
"2022년 05월 13일","3.300","3.200","3.410","3.178","28.65K","2.48%"
"2022년 05월 12일","3.220","3.380","3.380","3.170","19.83K","-4.17%"
"2022년 05월 11일","3.360","3.306","3.470","3.280","11.51K","0.90%"
"2022년 05월 10일","3.330","3.350","3.446","3.100","34.68K","-0.89%"
"2022년 05월 09일","3.360","3.390","3.410","3.312","31.42K","-2.89%"
"2022년 05월 06일","3.460","3.400","3.500","3.380","13.37K","-0.57%"
"2022년 05월 05일","3.480","3.790","3.790","3.390","80.00K","-8.18%"
"2022년 05월 04일","3.790","3.789","3.800","3.624","69.23K","0.53%"
"2022년 05월 03일","3.770","3.710","3.800","3.710","20.59K","1.62%"
"2022년 05월 02일","3.710","3.830","3.840","3.710","27.28K","-3.13%"
"2022년 04월 29일","3.830","3.924","3.924","3.770","8.08K","-0.78%"
