"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.54","4.42","4.78","4.39","520.79K","2.71%"
"2022년 05월 26일","4.42","4.31","4.88","4.31","553.20K","2.08%"
"2022년 05월 25일","4.33","4.01","4.49","4.01","738.61K","6.39%"
"2022년 05월 24일","4.07","4.27","4.32","3.94","561.00K","-7.71%"
"2022년 05월 23일","4.41","4.55","4.59","4.31","297.38K","-2.86%"
"2022년 05월 20일","4.54","4.59","4.67","4.29","797.20K","-0.87%"
"2022년 05월 19일","4.58","4.51","4.73","4.45","216.94K","-0.22%"
"2022년 05월 18일","4.59","4.48","4.74","4.41","486.17K","-1.29%"
"2022년 05월 17일","4.65","4.69","4.92","4.48","569.38K","1.53%"
"2022년 05월 16일","4.58","4.73","4.87","4.55","337.31K","-5.18%"
"2022년 05월 13일","4.83","4.74","4.97","4.71","392.59K","3.87%"
"2022년 05월 12일","4.65","4.23","4.82","4.19","872.56K","6.41%"
"2022년 05월 11일","4.37","4.57","4.85","4.33","674.15K","-6.02%"
"2022년 05월 10일","4.65","4.51","4.75","4.37","589.35K","4.03%"
"2022년 05월 09일","4.47","5.07","5.13","4.45","819.52K","-15.98%"
"2022년 05월 06일","5.32","5.50","5.55","5.20","486.41K","-5.67%"
"2022년 05월 05일","5.64","6.17","6.17","5.50","946.74K","-11.46%"
"2022년 05월 04일","6.37","6.74","7.40","6.00","2.96M","-6.05%"
"2022년 05월 03일","6.78","6.41","6.96","6.23","1.42M","4.31%"
"2022년 05월 02일","6.50","6.29","6.55","6.16","607.32K","1.25%"
"2022년 04월 29일","6.42","6.41","6.88","6.37","727.31K","-0.47%"
