"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","427.98","441.06","447.07","420.15","848.12K","-4.47%"
"2022년 05월 23일","448.00","442.71","451.44","431.69","459.82K","3.06%"
"2022년 05월 20일","434.70","442.65","444.59","419.60","574.28K","-0.18%"
"2022년 05월 19일","435.50","427.09","445.03","425.15","621.19K","0.99%"
"2022년 05월 18일","431.25","439.84","448.58","430.13","711.41K","-3.74%"
"2022년 05월 17일","447.99","441.00","451.76","434.44","579.04K","3.67%"
"2022년 05월 16일","432.15","444.29","446.52","430.38","515.36K","-3.81%"
"2022년 05월 13일","449.28","448.38","461.64","441.93","467.23K","3.15%"
"2022년 05월 12일","435.57","436.30","448.71","422.74","763.51K","-1.31%"
"2022년 05월 11일","441.36","459.05","471.85","439.72","634.57K","-4.05%"
"2022년 05월 10일","459.98","474.67","480.70","448.74","794.77K","-2.09%"
"2022년 05월 09일","469.81","485.27","489.71","465.27","962.00K","-4.85%"
"2022년 05월 06일","493.74","511.44","511.44","466.56","789.42K","-3.82%"
"2022년 05월 05일","513.37","524.79","527.02","500.67","558.00K","-4.49%"
"2022년 05월 04일","537.51","516.43","540.05","505.55","534.88K","4.86%"
"2022년 05월 03일","512.62","505.56","519.40","498.10","451.57K","3.00%"
"2022년 05월 02일","497.67","491.39","500.57","479.10","544.54K","2.06%"
"2022년 04월 29일","487.64","512.68","519.97","486.19","533.26K","-5.37%"
"2022년 04월 28일","515.32","515.39","517.74","499.44","415.82K","1.42%"
"2022년 04월 27일","508.08","517.43","521.35","504.98","437.76K","-1.25%"
"2022년 04월 26일","514.51","532.84","539.38","514.13","469.79K","-5.30%"
"2022년 04월 25일","543.31","534.23","544.73","520.15","723.19K","0.42%"
