"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","14.00","14.06","14.06","14.00","5.16K","0.00%"
"2022년 05월 26일","14.00","14.06","14.09","13.99","6.21K","-2.47%"
"2022년 05월 25일","14.35","14.02","14.35","14.02","0.50K","1.23%"
"2022년 05월 24일","14.18","14.18","14.18","14.18","-","0.57%"
"2022년 05월 23일","14.10","14.13","14.13","14.10","0.61K","-1.05%"
"2022년 05월 19일","14.25","14.26","14.26","14.25","1.53K","-0.25%"
"2022년 05월 17일","14.29","14.25","14.29","14.25","0.59K","-0.93%"
"2022년 05월 16일","14.42","14.42","14.42","14.42","-","2.90%"
"2022년 05월 13일","14.01","14.01","14.01","14.01","0.14K","-2.07%"
"2022년 05월 12일","14.31","14.16","14.66","14.16","1.51K","0.99%"
"2022년 05월 11일","14.17","14.18","14.18","14.16","0.64K","-3.41%"
"2022년 05월 10일","14.67","14.91","14.91","14.16","0.84K","-2.20%"
"2022년 05월 09일","15.00","13.85","15.00","13.85","2.48K","7.14%"
"2022년 05월 27일","14.00","14.06","14.06","14.00","5.16K","0.00%"
"2022년 05월 26일","14.00","14.06","14.09","13.99","6.21K","-2.47%"
"2022년 05월 25일","14.35","14.02","14.35","14.02","0.50K","1.23%"
"2022년 05월 24일","14.18","14.18","14.18","14.18","-","0.57%"
"2022년 05월 23일","14.10","14.13","14.13","14.10","0.61K","-1.05%"
"2022년 05월 19일","14.25","14.26","14.26","14.25","1.53K","-0.25%"
"2022년 05월 17일","14.29","14.25","14.29","14.25","0.59K","-0.93%"
"2022년 05월 16일","14.42","14.42","14.42","14.42","-","2.90%"
"2022년 05월 13일","14.01","14.01","14.01","14.01","0.14K","-2.07%"
"2022년 05월 12일","14.31","14.16","14.66","14.16","1.51K","0.99%"
"2022년 05월 11일","14.17","14.18","14.18","14.16","0.64K","-3.41%"
"2022년 05월 10일","14.67","14.91","14.91","14.16","0.84K","-2.20%"
"2022년 05월 09일","15.00","13.85","15.00","13.85","2.48K","0.37%"
"2022년 05월 06일","14.94","14.51","14.94","14.25","1.49K","-0.65%"
"2022년 05월 05일","15.04","15.04","15.04","14.37","8.67K","2.40%"
"2022년 05월 03일","14.69","14.25","14.99","14.25","1.00K","2.37%"
"2022년 05월 02일","14.35","14.51","14.51","14.35","3.07K","-2.81%"
