"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.690","0.660","0.690","0.657","24.15K","5.50%"
"2022년 05월 26일","0.654","0.624","0.660","0.608","64.99K","8.82%"
"2022년 05월 25일","0.601","0.616","0.632","0.590","46.95K","-2.28%"
"2022년 05월 24일","0.615","0.630","0.674","0.580","79.00K","-4.21%"
"2022년 05월 23일","0.642","0.630","0.667","0.630","5.03K","-0.16%"
"2022년 05월 20일","0.643","0.650","0.650","0.610","30.13K","-0.46%"
"2022년 05월 19일","0.646","0.694","0.694","0.630","61.69K","-8.76%"
"2022년 05월 18일","0.708","0.728","0.728","0.657","34.81K","1.43%"
"2022년 05월 17일","0.698","0.720","0.725","0.683","59.33K","-2.38%"
"2022년 05월 16일","0.715","0.681","0.720","0.681","44.58K","3.77%"
"2022년 05월 13일","0.689","0.656","0.690","0.653","60.78K","10.24%"
"2022년 05월 12일","0.625","0.628","0.630","0.590","134.98K","2.80%"
"2022년 05월 11일","0.608","0.668","0.668","0.606","37.94K","-7.03%"
"2022년 05월 10일","0.654","0.700","0.700","0.620","59.58K","0.62%"
"2022년 05월 09일","0.650","0.720","0.720","0.650","19.19K","-6.07%"
"2022년 05월 06일","0.692","0.730","0.730","0.670","43.07K","-1.28%"
"2022년 05월 05일","0.701","0.685","0.733","0.685","20.13K","0.14%"
"2022년 05월 04일","0.700","0.718","0.720","0.684","30.81K","-4.37%"
"2022년 05월 03일","0.732","0.744","0.744","0.673","88.95K","3.24%"
"2022년 05월 02일","0.709","0.721","0.721","0.695","4.37K","3.20%"
"2022년 04월 29일","0.687","0.704","0.710","0.684","19.10K","-5.24%"
