"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","7.760","7.510","7.780","7.410","2.21M","4.58%"
"2022년 05월 19일","7.420","7.270","7.460","7.215","2.51M","2.06%"
"2022년 05월 18일","7.270","7.460","7.630","7.130","2.78M","-6.07%"
"2022년 05월 17일","7.740","7.610","7.775","7.520","2.25M","3.48%"
"2022년 05월 16일","7.480","7.490","7.730","7.405","2.57M","-0.13%"
"2022년 05월 13일","7.490","7.420","7.720","7.250","5.08M","2.46%"
"2022년 05월 12일","7.310","6.270","7.320","6.255","9.77M","16.22%"
"2022년 05월 11일","6.290","6.630","6.850","6.230","6.64M","-6.68%"
"2022년 05월 10일","6.740","6.510","6.950","6.400","6.33M","8.19%"
"2022년 05월 09일","6.230","6.010","6.900","5.910","9.72M","-0.64%"
"2022년 05월 06일","6.270","6.520","6.630","6.240","4.29M","-5.29%"
"2022년 05월 05일","6.620","7.050","7.050","6.450","6.91M","-7.67%"
"2022년 05월 04일","7.170","7.000","7.220","6.660","4.37M","2.72%"
"2022년 05월 03일","6.980","6.990","7.110","6.890","3.95M","-0.43%"
"2022년 05월 02일","7.010","7.040","7.200","6.820","5.53M","-0.99%"
"2022년 04월 29일","7.080","7.270","7.570","7.040","4.33M","-3.41%"
"2022년 04월 28일","7.330","7.380","7.530","6.980","3.84M","1.38%"
"2022년 04월 27일","7.230","7.380","7.500","7.150","3.10M","-2.82%"
"2022년 04월 26일","7.440","7.720","7.865","7.425","5.19M","-4.98%"
"2022년 04월 25일","7.830","7.750","7.870","7.640","2.62M","0.00%"
"2022년 04월 22일","7.830","8.020","8.120","7.815","2.10M","-2.73%"
