"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.597","4.590","4.620","4.474","4.48K","-1.77%"
"2022년 05월 26일","4.680","4.540","4.800","4.502","2.12K","2.41%"
"2022년 05월 25일","4.570","4.390","4.605","4.378","5.49K","1.78%"
"2022년 05월 24일","4.490","4.290","4.490","4.250","6.75K","2.51%"
"2022년 05월 23일","4.380","4.540","4.970","4.330","13.67K","-2.67%"
"2022년 05월 20일","4.500","4.640","4.730","4.442","4.01K","-2.91%"
"2022년 05월 19일","4.635","4.590","4.700","4.511","1.22K","2.09%"
"2022년 05월 18일","4.540","4.990","4.990","4.501","3.32K","-8.65%"
"2022년 05월 17일","4.970","4.600","4.990","4.480","4.46K","9.23%"
"2022년 05월 16일","4.550","4.460","4.800","4.460","8.04K","2.25%"
"2022년 05월 13일","4.450","4.210","4.529","4.210","1.61K","5.95%"
"2022년 05월 12일","4.200","4.010","4.200","4.010","2.51K","1.94%"
"2022년 05월 11일","4.120","4.210","4.210","3.990","11.51K","0.66%"
"2022년 05월 10일","4.093","4.390","4.415","4.093","16.79K","-4.81%"
"2022년 05월 09일","4.300","3.900","4.470","3.600","20.62K","14.36%"
"2022년 05월 06일","3.760","4.070","4.189","3.719","11.54K","-8.29%"
"2022년 05월 05일","4.100","4.820","4.820","4.100","9.48K","-9.19%"
"2022년 05월 04일","4.515","4.550","4.839","4.370","3.74K","-1.85%"
"2022년 05월 03일","4.600","4.210","4.930","4.210","1.65K","-0.65%"
"2022년 05월 02일","4.630","4.650","4.670","4.389","5.55K","-3.34%"
